#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, kind='rlz-326', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
12.96694,42.27389,0.00000,2.883261E-05,2.864873E-05,2.822935E-05,2.738689E-05,2.589606E-05,2.357204E-05,2.038054E-05,1.651947E-05,1.240435E-05,8.540447E-06,5.344176E-06,3.014818E-06,1.519255E-06,6.733003E-07,2.517390E-07,6.666718E-08,3.168602E-09,0.000000E+00,0.000000E+00,0.000000E+00
12.98694,42.32417,0.00000,2.883078E-05,2.864423E-05,2.821967E-05,2.736853E-05,2.586544E-05,2.352714E-05,2.032259E-05,1.645369E-05,1.233865E-05,8.482719E-06,5.299547E-06,2.984464E-06,1.501091E-06,6.637371E-07,2.473091E-07,6.486182E-08,2.815711E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.02028,42.24056,0.00000,2.888446E-05,2.878439E-05,2.853316E-05,2.798569E-05,2.693485E-05,2.515819E-05,2.251231E-05,1.904135E-05,1.503039E-05,1.094743E-05,7.286158E-06,4.393997E-06,2.381442E-06,1.147747E-06,4.815540E-07,1.646554E-07,3.186589E-08,0.000000E+00,0.000000E+00,0.000000E+00
13.02306,42.39472,0.00000,2.880912E-05,2.859184E-05,2.810820E-05,2.715988E-05,2.552185E-05,2.302934E-05,1.968808E-05,1.574211E-05,1.163655E-05,7.873205E-06,4.833991E-06,2.671587E-06,1.316084E-06,5.674833E-07,2.032471E-07,4.711469E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.04611,42.22750,0.00000,2.889591E-05,2.882808E-05,2.863749E-05,2.820488E-05,2.733997E-05,2.581694E-05,2.345468E-05,2.022737E-05,1.634362E-05,1.222675E-05,8.382643E-06,5.220832E-06,2.930010E-06,1.467960E-06,6.460091E-07,2.389666E-07,6.140933E-08,1.784516E-09,0.000000E+00,0.000000E+00
13.05556,42.45222,0.00000,2.876775E-05,2.849466E-05,2.790732E-05,2.679455E-05,2.493726E-05,2.220629E-05,1.866849E-05,1.463075E-05,1.057063E-05,6.973627E-06,4.165953E-06,2.235056E-06,1.065079E-06,4.404820E-07,1.467028E-07,2.496209E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05972,42.40750,0.00000,2.882894E-05,2.863974E-05,2.821002E-05,2.735027E-05,2.583507E-05,2.348268E-05,2.026534E-05,1.638883E-05,1.227401E-05,8.426034E-06,5.255816E-06,2.954780E-06,1.483364E-06,6.544231E-07,2.430035E-07,6.311067E-08,2.473848E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.06861,42.29611,0.00000,2.889631E-05,2.882963E-05,2.864129E-05,2.821303E-05,2.735539E-05,2.584257E-05,2.349214E-05,2.027555E-05,1.639813E-05,1.228098E-05,8.430122E-06,5.257394E-06,2.954777E-06,1.482719E-06,6.537456E-07,2.425342E-07,6.285657E-08,2.061399E-09,0.000000E+00,0.000000E+00
13.07944,42.41806,0.00000,2.883353E-05,2.865097E-05,2.823421E-05,2.739610E-05,2.591143E-05,2.359463E-05,2.040973E-05,1.655267E-05,1.243756E-05,8.569670E-06,5.366802E-06,3.030231E-06,1.528493E-06,6.781715E-07,2.539988E-07,6.758960E-08,3.349080E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.12639,42.26611,0.00000,2.889838E-05,2.889368E-05,2.881802E-05,2.861294E-05,2.815215E-05,2.724037E-05,2.565144E-05,2.321277E-05,1.991634E-05,1.599185E-05,1.187678E-05,8.076377E-06,4.985070E-06,2.770365E-06,1.372870E-06,5.961879E-07,2.160057E-07,5.210135E-08,0.000000E+00,0.000000E+00
13.14611,42.21056,0.00000,2.889838E-05,2.889838E-05,2.886479E-05,2.872906E-05,2.840577E-05,2.772768E-05,2.647516E-05,2.443771E-05,2.151889E-05,1.783633E-05,1.374449E-05,9.740251E-06,6.289160E-06,3.669601E-06,1.918403E-06,8.873598E-07,3.527348E-07,1.085892E-07,1.041740E-08,0.000000E+00
13.20750,42.10306,0.00000,2.889838E-05,2.889838E-05,2.885056E-05,2.869297E-05,2.832531E-05,2.756992E-05,2.620310E-05,2.402506E-05,2.096842E-05,1.719048E-05,1.307800E-05,9.135315E-06,5.806229E-06,3.330504E-06,1.708978E-06,7.735974E-07,2.983801E-07,8.574662E-08,6.030828E-09,0.000000E+00
