#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999998E-01,9.599066E-08,3.574838E-08,4.356044E-08,4.174727E-08,2.011835E-08
208,post1981rota,12.96694,42.27389,9.999999E-01,3.749387E-08,4.766157E-09,4.879065E-09,4.583441E-09,1.579418E-09
26,pre1919rota,12.98694,42.32417,9.999998E-01,9.157704E-08,3.389226E-08,4.106542E-08,3.895090E-08,1.835981E-08
204,post1981rota,12.98694,42.32417,9.999999E-01,3.520445E-08,4.437333E-09,4.523507E-09,4.216798E-09,1.429680E-09
43,pre1919rota,13.02028,42.24056,9.999997E-01,1.102830E-07,4.191558E-08,5.202181E-08,5.153979E-08,2.661281E-08
221,post1981rota,13.02028,42.24056,9.999999E-01,4.541050E-08,5.930755E-09,6.151771E-09,5.919292E-09,2.142080E-09
21,pre1919rota,13.02306,42.39472,9.999998E-01,8.478402E-08,3.107642E-08,3.732564E-08,3.484742E-08,1.591464E-08
199,post1981rota,13.02306,42.39472,9.999999E-01,3.182806E-08,3.961717E-09,4.014336E-09,3.701784E-09,1.228674E-09
31,pre1919rota,13.04611,42.22750,9.999997E-01,1.173637E-07,4.506650E-08,5.644946E-08,5.685505E-08,3.035166E-08
209,post1981rota,13.04611,42.22750,9.999999E-01,4.965383E-08,6.571891E-09,6.860664E-09,6.677880E-09,2.472340E-09
32,pre1919rota,13.05556,42.45222,9.999998E-01,7.855024E-08,2.853545E-08,3.399644E-08,3.127230E-08,1.385841E-08
210,post1981rota,13.05556,42.45222,9.999999E-01,2.885468E-08,3.549587E-09,3.576278E-09,3.263985E-09,1.061358E-09
18,pre1919rota,13.05972,42.40750,9.999998E-01,8.676206E-08,3.189124E-08,3.840234E-08,3.601930E-08,1.660326E-08
196,post1981rota,13.05972,42.40750,9.999999E-01,3.279594E-08,4.097218E-09,4.158992E-09,3.847407E-09,1.285015E-09
37,pre1919rota,13.06861,42.29611,9.999997E-01,1.090781E-07,4.138596E-08,5.128466E-08,5.066765E-08,2.601355E-08
215,post1981rota,13.06861,42.29611,9.999999E-01,4.471099E-08,5.826177E-09,6.036674E-09,5.797066E-09,2.089560E-09
14,pre1919rota,13.07944,42.41806,9.999998E-01,8.702255E-08,3.199885E-08,3.854488E-08,3.617501E-08,1.669529E-08
