#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999998E-01,1.069349E-07,3.514314E-08,3.817335E-08,2.955430E-08,9.176128E-09
208,post1981rota,12.96694,42.27389,9.999999E-01,3.162643E-08,3.409049E-09,3.219736E-09,2.610448E-09,6.674445E-10
26,pre1919rota,12.98694,42.32417,9.999998E-01,9.838943E-08,3.219755E-08,3.483371E-08,2.676128E-08,8.174212E-09
204,post1981rota,12.98694,42.32417,9.999999E-01,2.886073E-08,3.093474E-09,2.913558E-09,2.350032E-09,5.944822E-10
43,pre1919rota,13.02028,42.24056,9.999997E-01,1.388839E-07,4.627930E-08,5.092053E-08,4.038798E-08,1.316630E-08
221,post1981rota,13.02028,42.24056,9.999999E-01,4.218328E-08,4.628083E-09,4.408848E-09,3.631141E-09,9.580597E-10
21,pre1919rota,13.02306,42.39472,9.999998E-01,8.672248E-08,2.820159E-08,3.032856E-08,2.303023E-08,6.858351E-09
199,post1981rota,13.02306,42.39472,9.999999E-01,2.513056E-08,2.670912E-09,2.504941E-09,2.004485E-09,4.986731E-10
31,pre1919rota,13.04611,42.22750,9.999996E-01,1.565597E-07,5.252307E-08,5.815378E-08,4.667358E-08,1.559879E-08
209,post1981rota,13.04611,42.22750,9.999999E-01,4.819739E-08,5.335026E-09,5.104576E-09,4.238367E-09,1.137354E-09
32,pre1919rota,13.05556,42.45222,9.999998E-01,7.828134E-08,2.534074E-08,2.713705E-08,2.044263E-08,5.986449E-09
210,post1981rota,13.05556,42.45222,1.000000E+00,2.249710E-08,2.377154E-09,2.223069E-09,1.769517E-09,4.353795E-10
18,pre1919rota,13.05972,42.40750,9.999998E-01,9.194783E-08,2.998691E-08,3.233681E-08,2.468640E-08,7.437743E-09
196,post1981rota,13.05972,42.40750,9.999999E-01,2.679276E-08,2.858628E-09,2.686194E-09,2.157357E-09,5.408466E-10
37,pre1919rota,13.06861,42.29611,9.999997E-01,1.369237E-07,4.559060E-08,5.012676E-08,3.970536E-08,1.290943E-08
215,post1981rota,13.06861,42.29611,9.999999E-01,4.152541E-08,4.551429E-09,4.333761E-09,3.566212E-09,9.393095E-10
14,pre1919rota,13.07944,42.41806,9.999998E-01,9.372148E-08,3.059474E-08,3.302253E-08,2.525505E-08,7.638896E-09
192,post1981rota,13.07944,42.41806,9.999999E-01,2.736070E-08,2.923028E-09,2.748499E-09,2.210093E-09,5.554965E-10
27,pre1919rota,13.12639,42.26611,9.999996E-01,1.795210E-07,6.073694E-08,6.778644E-08,5.524874E-08,1.909915E-08
205,post1981rota,13.12639,42.26611,9.999999E-01,5.626172E-08,6.300849E-09,6.064027E-09,5.090445E-09,1.398009E-09
36,pre1919rota,13.14611,42.21056,9.999995E-01,2.278184E-07,7.831410E-08,8.870714E-08,7.434414E-08,2.722676E-08
