#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999996E-01,1.672739E-07,5.760484E-08,6.533583E-08,5.484487E-08,2.007161E-08
208,post1981rota,12.96694,42.27389,9.999999E-01,5.433731E-08,6.221315E-09,6.051145E-09,5.176984E-09,1.474979E-09
26,pre1919rota,12.98694,42.32417,9.999996E-01,1.556372E-07,5.330922E-08,6.015877E-08,5.001159E-08,1.791392E-08
204,post1981rota,12.98694,42.32417,9.999999E-01,4.995762E-08,5.676951E-09,5.500876E-09,4.673014E-09,1.311458E-09
43,pre1919rota,13.02028,42.24056,9.999995E-01,2.377747E-07,8.435633E-08,9.833936E-08,8.687982E-08,3.532713E-08
221,post1981rota,13.02028,42.24056,9.999999E-01,8.253365E-08,9.830387E-09,9.747827E-09,8.639039E-09,2.642805E-09
21,pre1919rota,13.02306,42.39472,9.999997E-01,1.326906E-07,4.494865E-08,5.020639E-08,4.094372E-08,1.409874E-08
199,post1981rota,13.02306,42.39472,9.999999E-01,4.162002E-08,4.661418E-09,4.484942E-09,3.760825E-09,1.028063E-09
31,pre1919rota,13.04611,42.22750,9.999993E-01,2.783481E-07,1.003266E-07,1.186726E-07,1.077322E-07,4.645095E-08
209,post1981rota,13.04611,42.22750,9.999999E-01,1.003327E-07,1.221341E-08,1.224217E-08,1.106880E-08,3.531367E-09
32,pre1919rota,13.05556,42.45222,9.999998E-01,1.143558E-07,3.836759E-08,4.247481E-08,3.406178E-08,1.133306E-08
210,post1981rota,13.05556,42.45222,9.999999E-01,3.517559E-08,3.890650E-09,3.720540E-09,3.085127E-09,8.245749E-10
18,pre1919rota,13.05972,42.40750,9.999997E-01,1.444979E-07,4.923219E-08,5.528445E-08,4.553176E-08,1.598725E-08
196,post1981rota,13.05972,42.40750,9.999999E-01,4.585975E-08,5.174174E-09,4.995989E-09,4.216352E-09,1.167227E-09
37,pre1919rota,13.06861,42.29611,9.999994E-01,2.501080E-07,8.916596E-08,1.044156E-07,9.303224E-08,3.853945E-08
215,post1981rota,13.06861,42.29611,9.999999E-01,8.782585E-08,1.053209E-08,1.047911E-08,9.346164E-09,2.898086E-09
14,pre1919rota,13.07944,42.41806,9.999997E-01,1.485979E-07,5.072780E-08,5.706566E-08,4.715331E-08,1.666277E-08
192,post1981rota,13.07944,42.41806,9.999999E-01,4.734833E-08,5.355221E-09,5.176884E-09,4.378268E-09,1.217047E-09
27,pre1919rota,13.12639,42.26611,9.999991E-01,3.586503E-07,1.332345E-07,1.619841E-07,1.546039E-07,7.385461E-08
205,post1981rota,13.12639,42.26611,9.999998E-01,1.391993E-07,1.763524E-08,1.802310E-08,1.687948E-08,5.779465E-09
36,pre1919rota,13.14611,42.21056,9.999988E-01,4.589505E-07,1.770667E-07,2.227300E-07,2.260263E-07,1.224932E-07
214,post1981rota,13.14611,42.21056,9.999997E-01,1.966340E-07,2.618377E-08,2.741392E-08,2.682250E-08,1.003176E-08
141,pre1919rota,13.20750,42.10306,9.999982E-01,6.033894E-07,2.474308E-07,3.285730E-07,3.669182E-07,2.420151E-07
319,post1981rota,13.20750,42.10306,9.999995E-01,3.073270E-07,4.426158E-08,4.812768E-08,5.040703E-08,2.163520E-08
17,pre1919rota,13.23556,42.19444,9.999980E-01,6.513606E-07,2.737470E-07,3.714751E-07,4.307684E-07,3.071684E-07
195,post1981rota,13.23556,42.19444,9.999995E-01,3.574254E-07,5.309505E-08,5.860023E-08,6.304086E-08,2.857469E-08
151,pre1919rota,13.25167,42.07028,9.999980E-01,6.378206E-07,2.661027E-07,3.587846E-07,4.114241E-07,2.866928E-07
329,post1981rota,13.25167,42.07028,9.999995E-01,3.422227E-07,5.037381E-08,5.535297E-08,5.908130E-08,2.635872E-08
147,pre1919rota,13.25583,42.37417,9.999992E-01,3.495130E-07,1.293996E-07,1.568376E-07,1.488505E-07,7.025199E-08
325,post1981rota,13.25583,42.37417,9.999998E-01,1.344839E-07,1.695927E-08,1.729280E-08,1.612750E-08,5.473125E-09
79,pre1919rota,13.28306,42.00667,9.999985E-01,5.318266E-07,2.112533E-07,2.727331E-07,2.898537E-07,1.728164E-07
257,post1981rota,13.28306,42.00667,9.999996E-01,2.470076E-07,3.416351E-08,3.643207E-08,3.685127E-08,1.475044E-08
153,pre1919rota,13.30194,42.29056,9.999983E-01,5.867601E-07,2.387440E-07,3.148632E-07,3.473990E-07,2.234567E-07
331,post1981rota,13.30194,42.29056,9.999996E-01,2.920371E-07,4.164285E-08,4.506237E-08,4.678653E-08,1.972005E-08
84,pre1919rota,13.33528,41.98917,9.999984E-01,5.703757E-07,2.303611E-07,3.018177E-07,3.291941E-07,2.068967E-07
262,post1981rota,13.33528,41.98917,9.999996E-01,2.778139E-07,3.924636E-08,4.227997E-08,4.355092E-08,1.807335E-08
107,pre1919rota,13.33917,42.29194,9.999981E-01,6.326168E-07,2.632140E-07,3.540399E-07,4.042932E-07,2.793088E-07
285,post1981rota,13.33917,42.29194,9.999995E-01,3.366253E-07,4.938078E-08,5.417257E-08,5.765117E-08,2.556734E-08
148,pre1919rota,13.34278,42.06639,9.999975E-01,7.192190E-07,3.161013E-07,4.461193E-07,5.536086E-07,4.543801E-07
326,post1981rota,13.34278,42.06639,9.999993E-01,4.552395E-07,7.146434E-08,8.099654E-08,9.136892E-08,4.561193E-08
108,pre1919rota,13.36222,42.09444,9.999971E-01,7.592141E-07,3.489744E-07,5.121792E-07,6.796976E-07,6.427117E-07
286,post1981rota,13.36222,42.09444,9.999990E-01,5.597588E-07,9.275853E-08,1.079085E-07,1.275260E-07,7.003310E-08
76,pre1919rota,13.38500,41.96611,9.999984E-01,5.606487E-07,2.254619E-07,2.942765E-07,3.188307E-07,1.976947E-07
254,post1981rota,13.38500,41.96611,9.999996E-01,2.697101E-07,3.789492E-08,4.071793E-08,4.174776E-08,1.716735E-08
109,pre1919rota,13.39472,42.10889,9.999968E-01,7.678873E-07,3.604024E-07,5.386671E-07,7.374052E-07,7.454155E-07
287,post1981rota,13.39472,42.10889,9.999989E-01,6.098707E-07,1.036065E-07,1.219865E-07,1.472965E-07,8.458692E-08
104,pre1919rota,13.39917,42.35250,9.999986E-01,5.115749E-07,2.015203E-07,2.582434E-07,2.708733E-07,1.571955E-07
282,post1981rota,13.39917,42.35250,9.999996E-01,2.320891E-07,3.175598E-08,3.368881E-08,3.375822E-08,1.325821E-08
73,pre1919rota,13.41167,41.94111,9.999986E-01,5.038519E-07,1.978587E-07,2.528462E-07,2.639056E-07,1.515944E-07
251,post1981rota,13.41167,41.94111,9.999996E-01,2.266002E-07,3.087921E-08,3.269425E-08,3.264513E-08,1.272811E-08
91,pre1919rota,13.42444,41.91444,9.999989E-01,4.327887E-07,1.653064E-07,2.060760E-07,2.057980E-07,1.079964E-07
269,post1981rota,13.42444,41.91444,9.999998E-01,1.805422E-07,2.373183E-08,2.469287E-08,2.389304E-08,8.743202E-09
62,pre1919rota,13.42750,42.03528,9.999973E-01,7.408111E-07,3.322289E-07,4.772271E-07,6.104286E-07,5.338623E-07
240,post1981rota,13.42750,42.03528,9.999992E-01,5.016524E-07,8.070351E-08,9.255253E-08,1.066219E-07,5.554896E-08
112,pre1919rota,13.45806,41.86528,9.999992E-01,3.143416E-07,1.148569E-07,1.375616E-07,1.277647E-07,5.774331E-08
290,post1981rota,13.45806,41.86528,9.999998E-01,1.171060E-07,1.451670E-08,1.468034E-08,1.348896E-08,4.445616E-09
106,pre1919rota,13.47028,41.96083,9.999984E-01,5.654650E-07,2.278807E-07,2.979923E-07,3.239226E-07,2.021958E-07
284,post1981rota,13.47028,41.96083,9.999996E-01,2.736926E-07,3.855780E-08,4.148347E-08,4.263026E-08,1.760973E-08
89,pre1919rota,13.47278,41.88667,9.999991E-01,3.617358E-07,1.345350E-07,1.637355E-07,1.565723E-07,7.509832E-08
267,post1981rota,13.47278,41.88667,9.999998E-01,1.408090E-07,1.786692E-08,1.827385E-08,1.713846E-08,5.885523E-09
114,pre1919rota,13.47556,42.28667,9.999977E-01,6.895435E-07,2.965354E-07,4.106085E-07,4.930918E-07,3.778196E-07
292,post1981rota,13.47556,42.28667,9.999993E-01,4.066892E-07,6.215622E-08,6.954293E-08,7.665249E-08,3.647687E-08
133,pre1919rota,13.48889,42.23667,9.999970E-01,7.608656E-07,3.507940E-07,5.162113E-07,6.881458E-07,6.570189E-07
311,post1981rota,13.48889,42.23667,9.999990E-01,5.669878E-07,9.429746E-08,1.098912E-07,1.302773E-07,7.201422E-08
99,pre1919rota,13.48917,42.29417,9.999979E-01,6.687055E-07,2.838456E-07,3.885609E-07,4.574640E-07,3.365174E-07
277,post1981rota,13.48917,42.29417,9.999994E-01,3.784624E-07,5.691852E-08,6.319316E-08,6.870275E-08,3.180477E-08
119,pre1919rota,13.51472,42.13583,9.999967E-01,7.702839E-07,3.674361E-07,5.570037E-07,7.811211E-07,8.319181E-07
297,post1981rota,13.51472,42.13583,9.999989E-01,6.491597E-07,1.124138E-07,1.335888E-07,1.639937E-07,9.743805E-08
134,pre1919rota,13.52278,42.20611,9.999968E-01,7.675816E-07,3.598549E-07,5.373227E-07,7.343377E-07,7.396465E-07
312,post1981rota,13.52278,42.20611,9.999989E-01,6.071604E-07,1.030089E-07,1.212049E-07,1.461845E-07,8.374904E-08
144,pre1919rota,13.52417,41.83444,9.999995E-01,2.434148E-07,8.655096E-08,1.011069E-07,8.967356E-08,3.677840E-08
322,post1981rota,13.52417,41.83444,9.999999E-01,8.494128E-08,1.014888E-08,1.007941E-08,8.959105E-09,2.757999E-09
154,pre1919rota,13.54056,41.96028,9.999986E-01,5.209560E-07,2.060046E-07,2.648931E-07,2.795339E-07,1.642573E-07
332,post1981rota,13.54056,41.96028,9.999996E-01,2.389020E-07,3.285101E-08,3.493435E-08,3.515846E-08,1.393031E-08
87,pre1919rota,13.54778,42.08583,9.999973E-01,7.450311E-07,3.357070E-07,4.842221E-07,6.237840E-07,5.537217E-07
265,post1981rota,13.54778,42.08583,9.999992E-01,5.127065E-07,8.295360E-08,9.539404E-08,1.104319E-07,5.810153E-08
63,pre1919rota,13.56139,41.81083,9.999996E-01,1.969276E-07,6.870529E-08,7.887402E-08,6.773741E-08,2.602062E-08
241,post1981rota,13.56139,41.81083,9.999999E-01,6.584393E-08,7.673122E-09,7.528645E-09,6.545740E-09,1.928059E-09
94,pre1919rota,13.58389,41.88750,9.999992E-01,3.142636E-07,1.148250E-07,1.375197E-07,1.277196E-07,5.771727E-08
272,post1981rota,13.58389,41.88750,9.999998E-01,1.170685E-07,1.451150E-08,1.467481E-08,1.348343E-08,4.443494E-09
59,pre1919rota,13.59139,42.08194,9.999977E-01,6.987834E-07,3.024041E-07,4.210471E-07,5.104533E-07,3.989880E-07
237,post1981rota,13.59139,42.08194,9.999993E-01,4.205409E-07,6.477489E-08,7.274544E-08,8.072546E-08,3.895853E-08
88,pre1919rota,13.60194,42.06639,9.999979E-01,6.602206E-07,2.788590E-07,3.800764E-07,4.441114E-07,3.216770E-07
266,post1981rota,13.60194,42.06639,9.999994E-01,3.679308E-07,5.499602E-08,6.087939E-08,6.584163E-08,3.016366E-08
56,pre1919rota,13.61583,41.71944,9.999998E-01,9.585557E-08,3.181707E-08,3.486824E-08,2.742197E-08,8.748525E-09
234,post1981rota,13.61583,41.71944,9.999999E-01,2.884654E-08,3.144619E-09,2.985491E-09,2.442537E-09,6.347577E-10
137,pre1919rota,13.62444,42.00667,9.999986E-01,5.114651E-07,2.014680E-07,2.581662E-07,2.707732E-07,1.571146E-07
315,post1981rota,13.62444,42.00667,9.999996E-01,2.320103E-07,3.174335E-08,3.367447E-08,3.374214E-08,1.325053E-08
158,pre1919rota,13.62556,41.86806,9.999994E-01,2.523317E-07,9.003725E-08,1.055208E-07,9.415854E-08,3.913395E-08
336,post1981rota,13.62556,41.86806,9.999999E-01,8.879079E-08,1.066067E-08,1.061341E-08,9.476511E-09,2.945451E-09
93,pre1919rota,13.62694,42.06194,9.999982E-01,6.149224E-07,2.535747E-07,3.383979E-07,3.811612E-07,2.559514E-07
271,post1981rota,13.62694,42.06194,9.999995E-01,3.184864E-07,4.619580E-08,5.040362E-08,5.311858E-08,2.309175E-08
45,pre1919rota,13.64500,41.71167,9.999998E-01,8.630919E-08,2.847370E-08,3.102233E-08,2.411823E-08,7.496529E-09
223,post1981rota,13.64500,41.71167,9.999999E-01,2.565009E-08,2.772316E-09,2.620650E-09,2.126526E-09,5.429237E-10
118,pre1919rota,13.64500,41.95583,9.999990E-01,3.858465E-07,1.447966E-07,1.776613E-07,1.724156E-07,8.531222E-08
296,post1981rota,13.64500,41.95583,9.999998E-01,1.537005E-07,1.973938E-08,2.030864E-08,1.925420E-08,6.762205E-09
51,pre1919rota,13.65639,41.74972,9.999998E-01,1.089145E-07,3.643141E-08,4.021695E-08,3.207683E-08,1.055135E-08
229,post1981rota,13.65639,41.74972,9.999999E-01,3.329587E-08,3.667902E-09,3.500547E-09,2.892025E-09,7.671287E-10
122,pre1919rota,13.66333,42.02806,9.999987E-01,4.907899E-07,1.917253E-07,2.438698E-07,2.524381E-07,1.425316E-07
300,post1981rota,13.66333,42.02806,9.999997E-01,2.175500E-07,2.944428E-08,3.107183E-08,3.083916E-08,1.187611E-08
49,pre1919rota,13.67611,41.67139,9.999999E-01,6.197965E-08,2.010173E-08,2.155820E-08,1.627232E-08,4.767741E-09
227,post1981rota,13.67611,41.67139,1.000000E+00,1.785187E-08,1.888837E-09,1.767179E-09,1.407273E-09,3.460622E-10
46,pre1919rota,13.67861,41.73889,9.999998E-01,9.648905E-08,3.203984E-08,3.512538E-08,2.764419E-08,8.833583E-09
224,post1981rota,13.67861,41.73889,9.999999E-01,2.906034E-08,3.169632E-09,3.010052E-09,2.463884E-09,6.409994E-10
105,pre1919rota,13.68722,41.93583,9.999993E-01,3.017742E-07,1.097439E-07,1.308727E-07,1.205992E-07,5.363846E-08
283,post1981rota,13.68722,41.93583,9.999998E-01,1.111389E-07,1.369114E-08,1.380355E-08,1.261387E-08,4.111944E-09
101,pre1919rota,13.69389,41.95556,9.999992E-01,3.224402E-07,1.181748E-07,1.419266E-07,1.324826E-07,6.048504E-08
279,post1981rota,13.69389,41.95556,9.999998E-01,1.210165E-07,1.506134E-08,1.526047E-08,1.407078E-08,4.669296E-09
53,pre1919rota,13.69778,41.69583,9.999999E-01,6.965262E-08,2.272326E-08,2.450343E-08,1.868809E-08,5.592467E-09
231,post1981rota,13.69778,41.69583,1.000000E+00,2.027900E-08,2.161649E-09,2.029769E-09,1.627174E-09,4.055509E-10
