#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, kind='rlz-020', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
12.96694,42.27389,0.00000,1.575286E-04,9.358867E-05,5.155933E-05,2.600692E-05,1.183805E-05,4.943503E-06,1.846014E-06,5.399374E-07,9.604393E-08,1.098143E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.98694,42.32417,0.00000,1.488367E-04,8.773306E-05,4.791376E-05,2.391950E-05,1.077868E-05,4.461502E-06,1.637753E-06,4.606969E-07,7.563029E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02028,42.24056,0.00000,2.103277E-04,1.300687E-04,7.479834E-05,3.967875E-05,1.911834E-05,8.282985E-06,3.302376E-06,1.132016E-06,2.720717E-07,3.037560E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02306,42.39472,0.00000,1.376211E-04,8.035521E-05,4.342964E-05,2.141746E-05,9.542425E-06,3.922023E-06,1.406834E-06,3.767408E-07,5.671312E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.04611,42.22750,0.00000,2.402990E-04,1.515654E-04,8.896898E-05,4.828964E-05,2.391136E-05,1.063496E-05,4.321326E-06,1.561325E-06,4.282261E-07,6.503615E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05556,42.45222,0.00000,1.252875E-04,7.231405E-05,3.857949E-05,1.874422E-05,8.266028E-06,3.347604E-06,1.163305E-06,2.880537E-07,3.676109E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05972,42.40750,0.00000,1.493231E-04,8.814169E-05,4.822181E-05,2.412805E-05,1.090441E-05,4.528232E-06,1.669480E-06,4.740323E-07,7.912772E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.06861,42.29611,0.00000,2.191053E-04,1.362430E-04,7.878723E-05,4.205305E-05,2.041127E-05,8.895337E-06,3.564718E-06,1.239813E-06,3.103554E-07,3.866144E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.07944,42.41806,0.00000,1.534766E-04,9.093481E-05,4.995866E-05,2.512086E-05,1.140882E-05,4.757552E-06,1.768937E-06,5.114329E-07,8.856883E-08,2.325173E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.12639,42.26611,0.00000,2.971731E-04,1.937657E-04,1.176488E-04,6.621121E-05,3.421716E-05,1.596489E-05,6.673192E-06,2.554195E-06,8.125658E-07,1.640971E-07,1.008594E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.14611,42.21056,0.00000,3.715297E-04,2.520299E-04,1.593104E-04,9.351724E-05,5.066517E-05,2.500705E-05,1.102432E-05,4.400597E-06,1.574306E-06,4.272569E-07,6.127004E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.20750,42.10306,0.00000,5.680278E-04,4.221648E-04,2.930310E-04,1.893557E-04,1.135387E-04,6.284936E-05,3.179736E-05,1.443654E-05,5.795838E-06,2.123345E-06,6.349274E-07,1.094137E-07,1.673800E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.23556,42.19444,0.00000,5.395891E-04,3.957873E-04,2.708900E-04,1.724565E-04,1.017609E-04,5.533294E-05,2.740186E-05,1.211123E-05,4.765606E-06,1.692877E-06,4.670881E-07,6.509313E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.25167,42.07028,0.00000,6.831580E-04,5.333965E-04,3.899128E-04,2.657518E-04,1.683126E-04,9.868757E-05,5.324664E-05,2.611562E-05,1.140008E-05,4.409804E-06,1.537825E-06,4.104278E-07,5.211326E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
