#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999996E-01,1.731337E-07,6.409849E-08,7.768935E-08,7.373193E-08,3.479773E-08
208,post1981rota,12.96694,42.27389,9.999999E-01,6.661610E-08,8.400616E-09,8.565781E-09,7.988480E-09,2.710958E-09
26,pre1919rota,12.98694,42.32417,9.999996E-01,1.681496E-07,6.202005E-08,7.491545E-08,7.066375E-08,3.293971E-08
204,post1981rota,12.98694,42.32417,9.999999E-01,6.409930E-08,8.043754E-09,8.182546E-09,7.598656E-09,2.557003E-09
43,pre1919rota,13.02028,42.24056,9.999995E-01,1.981762E-07,7.476528E-08,9.217509E-08,9.023118E-08,4.545701E-08
221,post1981rota,13.02028,42.24056,9.999999E-01,8.003644E-08,1.035160E-08,1.068676E-08,1.019538E-08,3.626589E-09
21,pre1919rota,13.02306,42.39472,9.999996E-01,1.596123E-07,5.849276E-08,7.024328E-08,6.555931E-08,2.992207E-08
199,post1981rota,13.02306,42.39472,9.999999E-01,5.989138E-08,7.453007E-09,7.551106E-09,6.961709E-09,2.309723E-09
31,pre1919rota,13.04611,42.22750,9.999995E-01,2.107292E-07,8.026338E-08,9.980659E-08,9.922224E-08,5.159360E-08
209,post1981rota,13.04611,42.22750,9.999999E-01,8.725831E-08,1.142799E-08,1.186982E-08,1.144896E-08,4.163230E-09
32,pre1919rota,13.05556,42.45222,9.999996E-01,1.505614E-07,5.479801E-08,6.539656E-08,6.034465E-08,2.691374E-08
210,post1981rota,13.05556,42.45222,9.999999E-01,5.555879E-08,6.851631E-09,6.911499E-09,6.321821E-09,2.064748E-09
