#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, kind='rlz-109', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
12.96694,42.27389,0.00000,1.369834E-06,1.313940E-06,1.220842E-06,1.084376E-06,9.083302E-07,7.084657E-07,5.087738E-07,3.331841E-07,1.973056E-07,1.047692E-07,4.930877E-08,2.005666E-08,6.478817E-09,9.325908E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.98694,42.32417,0.00000,1.365077E-06,1.305505E-06,1.207695E-06,1.066366E-06,8.866480E-07,6.855248E-07,4.874414E-07,3.157504E-07,1.847841E-07,9.686517E-08,4.492389E-08,1.791875E-08,5.562719E-09,5.875945E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02028,42.24056,0.00000,1.383179E-06,1.338336E-06,1.260041E-06,1.139739E-06,9.770642E-07,7.834751E-07,5.807278E-07,3.938561E-07,2.422751E-07,1.340674E-07,6.608755E-08,2.850310E-08,1.021632E-08,2.386324E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02306,42.39472,0.00000,1.357400E-06,1.292134E-06,1.187227E-06,1.038830E-06,8.540897E-07,6.516909E-07,4.565404E-07,2.909464E-07,1.672855E-07,8.601562E-08,3.901166E-08,1.508722E-08,4.370879E-09,1.466882E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.04611,42.22750,0.00000,1.388510E-06,1.348437E-06,1.276863E-06,1.164360E-06,1.008737E-06,8.192834E-07,6.163089E-07,4.249294E-07,2.661250E-07,1.501560E-07,7.562608E-08,3.347334E-08,1.249250E-08,3.302472E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05556,42.45222,0.00000,1.350748E-06,1.280767E-06,1.170158E-06,1.016303E-06,8.279611E-07,6.250555E-07,4.326774E-07,2.721569E-07,1.542831E-07,7.810769E-08,3.478476E-08,1.310156E-08,3.551071E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05972,42.40750,0.00000,1.361029E-06,1.298419E-06,1.196794E-06,1.051627E-06,8.691339E-07,6.672342E-07,4.706540E-07,3.022092E-07,1.751846E-07,9.088437E-08,4.164907E-08,1.634283E-08,4.896226E-09,3.398654E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.06861,42.29611,0.00000,1.382515E-06,1.337092E-06,1.257996E-06,1.136784E-06,9.733104E-07,7.792850E-07,5.766173E-07,3.903124E-07,2.395900E-07,1.322794E-07,6.504117E-08,2.796492E-08,9.973064E-09,2.289690E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.07944,42.41806,0.00000,1.362188E-06,1.300439E-06,1.199888E-06,1.055793E-06,8.740645E-07,6.723620E-07,4.753408E-07,3.059739E-07,1.778422E-07,9.253321E-08,4.254810E-08,1.677364E-08,5.077654E-09,4.070144E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.12639,42.26611,0.00000,1.394013E-06,1.359127E-06,1.295117E-06,1.191756E-06,1.044872E-06,8.611750E-07,6.589922E-07,4.631528E-07,2.962093E-07,1.709669E-07,8.827871E-08,4.023434E-08,1.566777E-08,4.613135E-09,2.355320E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.14611,42.21056,0.00000,1.402142E-06,1.375531E-06,1.324214E-06,1.237125E-06,1.107055E-06,9.360939E-07,7.383360E-07,5.370179E-07,3.566557E-07,2.144485E-07,1.157732E-07,5.551666E-08,2.313461E-08,7.820060E-09,1.446254E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.20750,42.10306,0.00000,1.413750E-06,1.400884E-06,1.372936E-06,1.319510E-06,1.229631E-06,1.096564E-06,9.231859E-07,7.243783E-07,5.237536E-07,3.455774E-07,2.063169E-07,1.105276E-07,5.254275E-08,2.165285E-08,7.171209E-09,1.196549E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.23556,42.19444,0.00000,1.410712E-06,1.393940E-06,1.358983E-06,1.294867E-06,1.191376E-06,1.044364E-06,8.605776E-07,6.583752E-07,4.625929E-07,2.957627E-07,1.706538E-07,8.808586E-08,4.012993E-08,1.561809E-08,4.592359E-09,2.278966E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.25167,42.07028,0.00000,1.417012E-06,1.408740E-06,1.389570E-06,1.350474E-06,1.280304E-06,1.169468E-06,1.015400E-06,8.269231E-07,6.240066E-07,4.317461E-07,2.714301E-07,1.537845E-07,7.780717E-08,3.462556E-08,1.302744E-08,3.520744E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.25583,42.37417,0.00000,1.393165E-06,1.357460E-06,1.292237E-06,1.187383E-06,1.039037E-06,8.543326E-07,6.519406E-07,4.567661E-07,2.911256E-07,1.674106E-07,8.609232E-08,3.905301E-08,1.510681E-08,4.379035E-09,1.496726E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.28306,42.00667,0.00000,1.419040E-06,1.413957E-06,1.401368E-06,1.373932E-06,1.321310E-06,1.232491E-06,1.100557E-06,9.280843E-07,7.296606E-07,5.287597E-07,3.497470E-07,2.093690E-07,1.124910E-07,5.365279E-08,2.220440E-08,7.412056E-09,1.288979E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.30194,42.29056,0.00000,1.407329E-06,1.386499E-06,1.344598E-06,1.270425E-06,1.154871E-06,9.964427E-07,8.052863E-07,6.023033E-07,4.126130E-07,2.566062E-07,1.436906E-07,7.176666E-08,3.144861E-08,1.155897E-08,2.924199E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.33528,41.98917,0.00000,1.419692E-06,1.417617E-06,1.410262E-06,1.392933E-06,1.357006E-06,1.291455E-06,1.186199E-06,1.037462E-06,8.524904E-07,6.500474E-07,4.550563E-07,2.897685E-07,1.664639E-07,8.551199E-08,3.874034E-08,1.495876E-08,4.317426E-09,1.271413E-10,0.000000E+00,0.000000E+00
13.33917,42.29194,0.00000,1.409590E-06,1.391441E-06,1.354095E-06,1.286463E-06,1.178674E-06,1.027494E-06,8.408867E-07,6.381752E-07,4.443809E-07,2.813322E-07,1.606049E-07,8.193573E-08,3.682194E-08,1.405435E-08,3.942704E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
