#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999996E-01,1.525700E-07,5.571488E-08,6.669314E-08,6.188360E-08,2.791369E-08
208,post1981rota,12.96694,42.27389,9.999999E-01,5.675844E-08,7.030507E-09,7.107119E-09,6.525969E-09,2.147934E-09
26,pre1919rota,12.98694,42.32417,9.999996E-01,1.460332E-07,5.305888E-08,6.322227E-08,5.817176E-08,2.579312E-08
204,post1981rota,12.98694,42.32417,9.999999E-01,5.366461E-08,6.603008E-09,6.653345E-09,6.073492E-09,1.975677E-09
43,pre1919rota,13.02028,42.24056,9.999996E-01,1.753398E-07,6.515668E-08,7.923830E-08,7.566638E-08,3.618510E-08
221,post1981rota,13.02028,42.24056,9.999999E-01,6.810605E-08,8.631971E-09,8.823622E-09,8.266850E-09,2.832775E-09
21,pre1919rota,13.02306,42.39472,9.999997E-01,1.368159E-07,4.935386E-08,5.842280E-08,5.311050E-08,2.296654E-08
199,post1981rota,13.02306,42.39472,9.999999E-01,4.941373E-08,6.021760E-09,6.039226E-09,5.465830E-09,1.747372E-09
31,pre1919rota,13.04611,42.22750,9.999995E-01,1.867130E-07,6.998791E-08,8.578480E-08,8.309666E-08,4.095656E-08
209,post1981rota,13.04611,42.22750,9.999999E-01,7.415770E-08,9.509410E-09,9.776380E-09,9.256221E-09,3.241803E-09
32,pre1919rota,13.05556,42.45222,9.999997E-01,1.296345E-07,4.649907E-08,5.475836E-08,4.930267E-08,2.089071E-08
210,post1981rota,13.05556,42.45222,9.999999E-01,4.618879E-08,5.585663E-09,5.580728E-09,5.015876E-09,1.580700E-09
18,pre1919rota,13.05972,42.40750,9.999996E-01,1.415425E-07,5.124797E-08,6.087026E-08,5.568105E-08,2.439264E-08
196,post1981rota,13.05972,42.40750,9.999999E-01,5.157755E-08,6.316733E-09,6.350461E-09,5.773098E-09,1.862369E-09
37,pre1919rota,13.06861,42.29611,9.999996E-01,1.743000E-07,6.471895E-08,7.864943E-08,7.500556E-08,3.576868E-08
215,post1981rota,13.06861,42.29611,9.999999E-01,6.756532E-08,8.554236E-09,8.739531E-09,8.180078E-09,2.797294E-09
14,pre1919rota,13.07944,42.41806,9.999996E-01,1.430205E-07,5.184278E-08,6.164149E-08,5.649557E-08,2.484862E-08
192,post1981rota,13.07944,42.41806,9.999999E-01,5.226108E-08,6.410301E-09,6.449369E-09,5.871047E-09,1.899221E-09
27,pre1919rota,13.12639,42.26611,9.999995E-01,2.007920E-07,7.608318E-08,9.416886E-08,9.283742E-08,4.745611E-08
205,post1981rota,13.12639,42.26611,9.999999E-01,8.202048E-08,1.066937E-08,1.104558E-08,1.059109E-08,3.805968E-09
36,pre1919rota,13.14611,42.21056,9.999994E-01,2.265163E-07,8.757640E-08,1.103694E-07,1.123794E-07,6.131120E-08
214,post1981rota,13.14611,42.21056,9.999999E-01,9.759997E-08,1.303154E-08,1.366142E-08,1.339747E-08,5.033182E-09
141,pre1919rota,13.20750,42.10306,9.999992E-01,2.857466E-07,1.162159E-07,1.532108E-07,1.689298E-07,1.085136E-07
319,post1981rota,13.20750,42.10306,9.999998E-01,1.420398E-07,2.024308E-08,2.189965E-08,2.272703E-08,9.570421E-09
17,pre1919rota,13.23556,42.19444,9.999992E-01,2.668098E-07,1.066645E-07,1.384930E-07,1.486727E-07,9.047812E-08
195,post1981rota,13.23556,42.19444,9.999998E-01,1.261995E-07,1.759860E-08,1.884155E-08,1.919400E-08,7.792599E-09
151,pre1919rota,13.25167,42.07028,9.999990E-01,3.145373E-07,1.317204E-07,1.781854E-07,2.055050E-07,1.449073E-07
329,post1981rota,13.25167,42.07028,9.999998E-01,1.707159E-07,2.524708E-08,2.780537E-08,2.979848E-08,1.340347E-08
147,pre1919rota,13.25583,42.37417,9.999995E-01,1.991802E-07,7.537870E-08,9.319263E-08,9.169021E-08,4.667640E-08
325,post1981rota,13.25583,42.37417,9.999999E-01,8.109823E-08,1.053217E-08,1.089491E-08,1.043165E-08,3.737880E-09
79,pre1919rota,13.28306,42.00667,9.999989E-01,3.369405E-07,1.450187E-07,2.009497E-07,2.416159E-07,1.856140E-07
257,post1981rota,13.28306,42.00667,9.999997E-01,1.992473E-07,3.048284E-08,3.412219E-08,3.764382E-08,1.794673E-08
153,pre1919rota,13.30194,42.29056,9.999993E-01,2.497884E-07,9.841816E-08,1.261447E-07,1.323589E-07,7.686558E-08
331,post1981rota,13.30194,42.29056,9.999998E-01,1.133911E-07,1.551926E-08,1.646607E-08,1.650402E-08,6.485019E-09
84,pre1919rota,13.33528,41.98917,9.999987E-01,3.589271E-07,1.601399E-07,2.289985E-07,2.906627E-07,2.501220E-07
262,post1981rota,13.33528,41.98917,9.999996E-01,2.388585E-07,3.818809E-08,4.366411E-08,5.003468E-08,2.578854E-08
107,pre1919rota,13.33917,42.29194,9.999993E-01,2.612713E-07,1.039489E-07,1.343915E-07,1.431867E-07,8.581033E-08
285,post1981rota,13.33917,42.29194,9.999998E-01,1.218990E-07,1.689449E-08,1.803418E-08,1.827417E-08,7.340772E-09
148,pre1919rota,13.34278,42.06639,9.999987E-01,3.551293E-07,1.572776E-07,2.234555E-07,2.804954E-07,2.358205E-07
326,post1981rota,13.34278,42.06639,9.999996E-01,2.305449E-07,3.652965E-08,4.158795E-08,4.729040E-08,2.399631E-08
108,pre1919rota,13.36222,42.09444,9.999987E-01,3.551422E-07,1.572871E-07,2.234736E-07,2.805282E-07,2.358658E-07
286,post1981rota,13.36222,42.09444,9.999996E-01,2.305717E-07,3.653494E-08,4.159456E-08,4.729910E-08,2.400194E-08
76,pre1919rota,13.38500,41.96611,9.999985E-01,3.718011E-07,1.718885E-07,2.535493E-07,3.393839E-07,3.268864E-07
254,post1981rota,13.38500,41.96611,9.999995E-01,2.797632E-07,4.668115E-08,5.448710E-08,6.477877E-08,3.602078E-08
109,pre1919rota,13.39472,42.10889,9.999987E-01,3.605403E-07,1.614062E-07,2.314944E-07,2.953288E-07,2.568619E-07
287,post1981rota,13.39472,42.10889,9.999996E-01,2.426954E-07,3.896094E-08,4.463569E-08,5.132777E-08,2.664346E-08
104,pre1919rota,13.39917,42.35250,9.999993E-01,2.449142E-07,9.610853E-08,1.227417E-07,1.279684E-07,7.333963E-08
282,post1981rota,13.39917,42.35250,9.999998E-01,1.099321E-07,1.496697E-08,1.583969E-08,1.580322E-08,6.151445E-09
73,pre1919rota,13.41167,41.94111,9.999985E-01,3.740818E-07,1.749870E-07,2.607792E-07,3.552216E-07,3.552525E-07
251,post1981rota,13.41167,41.94111,9.999995E-01,2.935420E-07,4.967043E-08,5.837002E-08,7.023978E-08,4.005129E-08
91,pre1919rota,13.42444,41.91444,9.999985E-01,3.728084E-07,1.731469E-07,2.564300E-07,3.455936E-07,3.377871E-07
269,post1981rota,13.42444,41.91444,9.999995E-01,2.851327E-07,4.783825E-08,5.598573E-08,6.687642E-08,3.755541E-08
62,pre1919rota,13.42750,42.03528,9.999984E-01,3.757379E-07,1.797173E-07,2.730805E-07,3.845006E-07,4.130987E-07
240,post1981rota,13.42750,42.03528,9.999994E-01,3.198435E-07,5.556311E-08,6.613109E-08,8.140542E-08,4.864062E-08
112,pre1919rota,13.45806,41.86528,9.999986E-01,3.671001E-07,1.670130E-07,2.429317E-07,3.174844E-07,2.905321E-07
290,post1981rota,13.45806,41.86528,9.999996E-01,2.611277E-07,4.274123E-08,4.942605E-08,5.778990E-08,3.103251E-08
106,pre1919rota,13.47028,41.96083,9.999982E-01,3.712363E-07,1.840624E-07,2.885843E-07,4.284902E-07,5.150075E-07
284,post1981rota,13.47028,41.96083,9.999993E-01,3.617351E-07,6.544697E-08,7.942118E-08,1.011387E-07,6.456585E-08
89,pre1919rota,13.47278,41.88667,9.999985E-01,3.738140E-07,1.745664E-07,2.597690E-07,3.529564E-07,3.510797E-07
267,post1981rota,13.47278,41.88667,9.999995E-01,2.915540E-07,4.923506E-08,5.780221E-08,6.943592E-08,3.945084E-08
114,pre1919rota,13.47556,42.28667,9.999991E-01,3.015732E-07,1.245655E-07,1.664768E-07,1.879929E-07,1.269066E-07
292,post1981rota,13.47556,42.28667,9.999998E-01,1.569735E-07,2.281648E-08,2.491997E-08,2.631015E-08,1.148039E-08
133,pre1919rota,13.48889,42.23667,9.999989E-01,3.347994E-07,1.436818E-07,1.985941E-07,2.377430E-07,1.809741E-07
311,post1981rota,13.48889,42.23667,9.999997E-01,1.961645E-07,2.990397E-08,3.341636E-08,3.675053E-08,1.740726E-08
99,pre1919rota,13.48917,42.29417,9.999991E-01,2.995014E-07,1.234503E-07,1.646814E-07,1.853658E-07,1.242983E-07
277,post1981rota,13.48917,42.29417,9.999998E-01,1.549146E-07,2.245745E-08,2.449639E-08,2.580329E-08,1.120600E-08
119,pre1919rota,13.51472,42.13583,9.999985E-01,3.753043E-07,1.774337E-07,2.668873E-07,3.693337E-07,3.821868E-07
297,post1981rota,13.51472,42.13583,9.999995E-01,3.060710E-07,5.244634E-08,6.200855E-08,7.543336E-08,4.398924E-08
134,pre1919rota,13.52278,42.20611,9.999987E-01,3.571207E-07,1.587595E-07,2.263090E-07,2.856967E-07,2.430719E-07
312,post1981rota,13.52278,42.20611,9.999996E-01,2.347902E-07,3.737375E-08,4.264317E-08,4.868194E-08,2.490131E-08
144,pre1919rota,13.52417,41.83444,9.999986E-01,3.691336E-07,1.689827E-07,2.471303E-07,3.259722E-07,3.042524E-07
322,post1981rota,13.52417,41.83444,9.999995E-01,2.682982E-07,4.424339E-08,5.134797E-08,6.042647E-08,3.289153E-08
154,pre1919rota,13.54056,41.96028,9.999980E-01,3.542922E-07,1.836707E-07,2.994021E-07,4.747898E-07,6.566185E-07
332,post1981rota,13.54056,41.96028,9.999992E-01,4.115940E-07,7.820397E-08,9.714523E-08,1.288350E-07,8.894515E-08
87,pre1919rota,13.54778,42.08583,9.999982E-01,3.663660E-07,1.846627E-07,2.937142E-07,4.468329E-07,5.655033E-07
265,post1981rota,13.54778,42.08583,9.999993E-01,3.805332E-07,7.011678E-08,8.583278E-08,1.109743E-07,7.295460E-08
63,pre1919rota,13.56139,41.81083,9.999986E-01,3.651076E-07,1.652123E-07,2.391830E-07,3.100759E-07,2.789301E-07
241,post1981rota,13.56139,41.81083,9.999996E-01,2.549198E-07,4.145485E-08,4.778821E-08,5.556164E-08,2.948821E-08
94,pre1919rota,13.58389,41.88750,9.999982E-01,3.711586E-07,1.840822E-07,2.886954E-07,4.288559E-07,5.159589E-07
272,post1981rota,13.58389,41.88750,9.999993E-01,3.621006E-07,6.553628E-08,7.954299E-08,1.013236E-07,6.472081E-08
59,pre1919rota,13.59139,42.08194,9.999980E-01,3.547188E-07,1.837369E-07,2.992896E-07,4.740214E-07,6.538102E-07
237,post1981rota,13.59139,42.08194,9.999992E-01,4.106881E-07,7.796088E-08,9.680122E-08,1.282822E-07,8.843575E-08
88,pre1919rota,13.60194,42.06639,9.999980E-01,3.471877E-07,1.823574E-07,3.006819E-07,4.861152E-07,7.007329E-07
266,post1981rota,13.60194,42.06639,9.999992E-01,4.254145E-07,8.197321E-08,1.025120E-07,1.375387E-07,9.708744E-08
56,pre1919rota,13.61583,41.71944,9.999990E-01,3.156771E-07,1.323655E-07,1.792581E-07,2.071434E-07,1.466469E-07
234,post1981rota,13.61583,41.71944,9.999997E-01,1.720037E-07,2.547788E-08,2.808094E-08,3.013480E-08,1.359199E-08
137,pre1919rota,13.62444,42.00667,9.999980E-01,3.421486E-07,1.812319E-07,3.010393E-07,4.927876E-07,7.296230E-07
315,post1981rota,13.62444,42.00667,9.999991E-01,4.340573E-07,8.439212E-08,1.059895E-07,1.432596E-07,1.025643E-07
158,pre1919rota,13.62556,41.86806,9.999983E-01,3.744512E-07,1.825161E-07,2.819354E-07,4.082069E-07,4.651934E-07
336,post1981rota,13.62556,41.86806,9.999994E-01,3.419572E-07,6.069596E-08,7.298632E-08,9.147571E-08,5.661991E-08
93,pre1919rota,13.62694,42.06194,9.999980E-01,3.444749E-07,1.817686E-07,3.009229E-07,4.898274E-07,7.164938E-07
271,post1981rota,13.62694,42.06194,9.999992E-01,4.301691E-07,8.329766E-08,1.044128E-07,1.406576E-07,1.000610E-07
45,pre1919rota,13.64500,41.71167,9.999990E-01,3.100398E-07,1.292015E-07,1.740248E-07,1.992050E-07,1.383074E-07
223,post1981rota,13.64500,41.71167,9.999998E-01,1.657677E-07,2.436507E-08,2.675478E-08,2.852129E-08,1.269247E-08
118,pre1919rota,13.64500,41.95583,9.999980E-01,3.445290E-07,1.817808E-07,3.009193E-07,4.897561E-07,7.161842E-07
296,post1981rota,13.64500,41.95583,9.999992E-01,4.300765E-07,8.327174E-08,1.043755E-07,1.405963E-07,1.000023E-07
51,pre1919rota,13.65639,41.74972,9.999989E-01,3.348497E-07,1.437130E-07,1.986489E-07,2.378327E-07,1.810808E-07
229,post1981rota,13.65639,41.74972,9.999997E-01,1.962359E-07,2.991734E-08,3.343263E-08,3.677109E-08,1.741963E-08
122,pre1919rota,13.66333,42.02806,9.999980E-01,3.425324E-07,1.813224E-07,3.010255E-07,4.923126E-07,7.274798E-07
300,post1981rota,13.66333,42.02806,9.999991E-01,4.334270E-07,8.421401E-08,1.057325E-07,1.428346E-07,1.021541E-07
49,pre1919rota,13.67611,41.67139,9.999992E-01,2.807714E-07,1.136637E-07,1.492319E-07,1.633633E-07,1.034313E-07
