#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, kind='rlz-107', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
12.96694,42.27389,0.00000,8.591731E-06,7.927111E-06,6.986570E-06,5.809054E-06,4.504409E-06,3.224744E-06,2.113243E-06,1.258083E-06,6.751741E-07,3.230963E-07,1.346438E-07,4.525115E-08,9.589582E-09,8.555261E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.98694,42.32417,0.00000,8.525301E-06,7.827721E-06,6.855215E-06,5.655656E-06,4.346059E-06,3.080202E-06,1.996540E-06,1.174716E-06,6.224719E-07,2.936075E-07,1.200382E-07,3.884757E-08,7.599368E-09,5.390387E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02028,42.24056,0.00000,8.784084E-06,8.224254E-06,7.392014E-06,6.297870E-06,5.025315E-06,3.715554E-06,2.522257E-06,1.559627E-06,8.718931E-07,4.366752E-07,1.926870E-07,7.150699E-08,1.818706E-08,2.518267E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02306,42.39472,0.00000,8.420140E-06,7.673328E-06,6.654962E-06,5.426108E-06,4.113426E-06,2.871695E-06,1.831208E-06,1.058705E-06,5.504214E-07,2.539945E-07,1.007569E-07,3.053877E-08,5.632712E-09,1.345667E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.04611,42.22750,0.00000,8.863748E-06,8.352043E-06,7.572997E-06,6.524258E-06,5.275511E-06,3.959929E-06,2.733272E-06,1.720753E-06,9.807138E-07,5.016931E-07,2.270574E-07,8.758368E-08,2.484085E-08,4.028151E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05556,42.45222,0.00000,8.330902E-06,7.544915E-06,6.491694E-06,5.242623E-06,3.931093E-06,2.711425E-06,1.706558E-06,9.729029E-07,4.981373E-07,2.257871E-07,8.728247E-08,2.483969E-08,4.290490E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05972,42.40750,0.00000,8.469551E-06,7.745438E-06,6.747937E-06,5.532052E-06,4.220160E-06,2.966796E-06,1.906174E-06,1.111000E-06,5.827106E-07,2.716437E-07,1.092977E-07,3.419791E-08,6.497479E-09,3.117806E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.06861,42.29611,0.00000,8.774275E-06,8.208727E-06,7.370314E-06,6.271083E-06,4.996099E-06,3.687390E-06,2.498254E-06,1.541536E-06,8.598318E-07,4.295610E-07,1.889742E-07,6.979240E-08,1.759352E-08,2.359839E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.07944,42.41806,0.00000,8.485437E-06,7.768784E-06,6.778243E-06,5.566821E-06,4.255423E-06,2.998426E-06,1.931272E-06,1.128622E-06,5.936619E-07,2.776681E-07,1.122315E-07,3.546280E-08,6.796913E-09,3.733808E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.12639,42.26611,0.00000,8.947994E-06,8.490794E-06,7.774735E-06,6.783279E-06,5.569288E-06,4.254353E-06,2.994084E-06,1.925019E-06,1.122189E-06,5.883615E-07,2.740248E-07,1.101013E-07,3.439184E-08,6.210018E-09,2.160688E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
