#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, kind='rlz-068', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
12.96694,42.27389,0.00000,1.372783E-04,1.316977E-04,1.225224E-04,1.091919E-04,9.206786E-05,7.260581E-05,5.302099E-05,3.555648E-05,2.174342E-05,1.204413E-05,5.991522E-06,2.631524E-06,9.705823E-07,2.417949E-07,4.577166E-08,5.466958E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.98694,42.32417,0.00000,1.367023E-04,1.306952E-04,1.209834E-04,1.071070E-04,8.957365E-05,6.996912E-05,5.055606E-05,3.351692E-05,2.024831E-05,1.107216E-05,5.430550E-06,2.343781E-06,8.392729E-07,2.040986E-07,3.755898E-08,4.018506E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02028,42.24056,0.00000,1.396228E-04,1.359915E-04,1.294606E-04,1.190886E-04,1.045356E-04,8.648571E-05,6.668496E-05,4.746004E-05,3.092751E-05,1.832520E-05,9.802800E-06,4.685328E-06,1.954382E-06,6.580853E-07,1.422140E-07,2.236638E-08,9.681429E-10,0.000000E+00,0.000000E+00,0.000000E+00
13.02306,42.39472,0.00000,1.353168E-04,1.283481E-04,1.174752E-04,1.024781E-04,8.417849E-05,6.441025E-05,4.548877E-05,2.942644E-05,1.732135E-05,9.213647E-06,4.382202E-06,1.817864E-06,6.043875E-07,1.398389E-07,2.361384E-08,1.451574E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.04611,42.22750,0.00000,1.404289E-04,1.375765E-04,1.322079E-04,1.232879E-04,1.101984E-04,9.322636E-05,7.377133E-05,5.404376E-05,3.633690E-05,2.225879E-05,1.233646E-05,6.132119E-06,2.687447E-06,9.879509E-07,2.422843E-07,4.050628E-08,4.149220E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.05556,42.45222,0.00000,1.338872E-04,1.260071E-04,1.140923E-04,9.816128E-05,7.931084E-05,5.955619E-05,4.120417E-05,2.607551E-05,1.499680E-05,7.781682E-06,3.597958E-06,1.435571E-06,4.383402E-07,9.999022E-08,1.573419E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05972,42.40750,0.00000,1.360761E-04,1.296239E-04,1.193665E-04,1.049530E-04,8.703946E-05,6.733392E-05,4.813225E-05,3.154315E-05,1.882392E-05,1.016024E-05,4.912045E-06,2.081661E-06,7.213350E-07,1.703210E-07,3.055152E-08,2.725473E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.06861,42.29611,0.00000,1.398979E-04,1.365243E-04,1.303703E-04,1.204581E-04,1.063545E-04,8.861819E-05,6.889298E-05,4.948057E-05,3.256278E-05,1.949667E-05,1.054625E-05,5.103695E-06,2.163329E-06,7.507854E-07,1.676034E-07,2.737137E-08,1.856260E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.07944,42.41806,0.00000,1.363156E-04,1.300316E-04,1.199785E-04,1.057641E-04,8.798873E-05,6.831595E-05,4.903091E-05,3.227128E-05,1.934678E-05,1.049337E-05,5.100557E-06,2.176518E-06,7.638225E-07,1.824803E-07,3.307478E-08,3.190376E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.12639,42.26611,0.00000,1.414205E-04,1.396559E-04,1.360451E-04,1.295324E-04,1.191636E-04,1.045860E-04,8.648075E-05,6.660599E-05,4.731279E-05,3.074125E-05,1.813894E-05,9.647995E-06,4.575933E-06,1.887838E-06,6.229840E-07,1.229916E-07,1.653560E-08,0.000000E+00,0.000000E+00,0.000000E+00
13.14611,42.21056,0.00000,1.420568E-04,1.411227E-04,1.390042E-04,1.347957E-04,1.274198E-04,1.160116E-04,1.004350E-04,8.165265E-05,6.164378E-05,4.280353E-05,2.711602E-05,1.555878E-05,8.021244E-06,3.666785E-06,1.437179E-06,4.247418E-07,7.084992E-08,7.465204E-09,0.000000E+00,0.000000E+00
13.20750,42.10306,0.00000,1.424157E-04,1.421328E-04,1.413057E-04,1.393923E-04,1.355192E-04,1.286059E-04,1.177211E-04,1.026012E-04,8.406573E-05,6.400667E-05,4.483713E-05,2.865404E-05,1.658076E-05,8.617699E-06,3.972413E-06,1.574603E-06,4.789278E-07,7.242195E-08,6.670821E-09,0.000000E+00
13.23556,42.19444,0.00000,1.424178E-04,1.423032E-04,1.417586E-04,1.404046E-04,1.375050E-04,1.320364E-04,1.229418E-04,1.096016E-04,9.233852E-05,7.262528E-05,5.275493E-05,3.507049E-05,2.116916E-05,1.151417E-05,5.587130E-06,2.369897E-06,8.251487E-07,1.687957E-07,1.701727E-08,0.000000E+00
13.25167,42.07028,0.00000,1.424178E-04,1.422627E-04,1.416427E-04,1.401392E-04,1.369733E-04,1.310987E-04,1.214856E-04,1.076096E-04,8.993792E-05,7.007579E-05,5.036817E-05,3.310025E-05,1.973456E-05,1.059244E-05,5.064363E-06,2.108064E-06,7.092870E-07,1.245171E-07,1.274892E-08,0.000000E+00
13.25583,42.37417,0.00000,1.413359E-04,1.394706E-04,1.356892E-04,1.289302E-04,1.182652E-04,1.034043E-04,8.510929E-05,6.520118E-05,4.604202E-05,2.972548E-05,1.742100E-05,9.198987E-06,4.327273E-06,1.765807E-06,5.698733E-07,1.101977E-07,1.475460E-08,0.000000E+00,0.000000E+00,0.000000E+00
13.28306,42.00667,0.00000,1.422942E-04,1.417437E-04,1.403757E-04,1.374539E-04,1.319600E-04,1.228471E-04,1.095087E-04,9.227618E-05,7.261810E-05,5.281008E-05,3.517316E-05,2.129037E-05,1.162530E-05,5.671099E-06,2.423558E-06,8.545483E-07,1.827171E-07,2.282665E-08,5.311714E-10,0.000000E+00
13.30194,42.29056,0.00000,1.423957E-04,1.420572E-04,1.411191E-04,1.389912E-04,1.347602E-04,1.273406E-04,1.158634E-04,1.001980E-04,8.132571E-05,6.125255E-05,4.239579E-05,2.674485E-05,1.526305E-05,7.814669E-06,3.540118E-06,1.368932E-06,3.924065E-07,5.638575E-08,4.378194E-09,0.000000E+00
13.33528,41.98917,0.00000,1.423719E-04,1.419748E-04,1.409191E-04,1.385687E-04,1.339745E-04,1.260538E-04,1.140068E-04,9.783744E-05,7.868037E-05,5.863873E-05,4.011779E-05,2.499306E-05,1.407388E-05,7.101753E-06,3.162485E-06,1.192102E-06,3.191714E-07,4.277672E-08,3.034257E-09,0.000000E+00
13.33917,42.29194,0.00000,1.424178E-04,1.422449E-04,1.415958E-04,1.400331E-04,1.367631E-04,1.307322E-04,1.209228E-04,1.068483E-04,8.903050E-05,6.912264E-05,4.948557E-05,3.237955E-05,1.921542E-05,1.026244E-05,4.879163E-06,2.016267E-06,6.690824E-07,1.149152E-07,1.169034E-08,0.000000E+00
13.34278,42.06639,0.00000,1.424178E-04,1.424178E-04,1.422245E-04,1.415358E-04,1.398939E-04,1.364812E-04,1.302285E-04,1.201286E-04,1.057434E-04,8.767390E-05,6.765199E-05,4.807765E-05,3.118892E-05,1.832579E-05,9.674974E-06,4.536258E-06,1.839310E-06,5.883363E-07,8.672885E-08,6.992123E-09
13.36222,42.09444,0.00000,1.424178E-04,1.424178E-04,1.424138E-04,1.421062E-04,1.412298E-04,1.392190E-04,1.351702E-04,1.279858E-04,1.167496E-04,1.012581E-04,8.242751E-05,6.224326E-05,4.316176E-05,2.724895E-05,1.554038E-05,7.937519E-06,3.579734E-06,1.374403E-06,3.887860E-07,4.028929E-08
13.38500,41.96611,0.00000,1.423543E-04,1.419216E-04,1.407920E-04,1.383040E-04,1.334888E-04,1.252690E-04,1.128896E-04,9.643592E-05,7.713056E-05,5.712751E-05,3.881791E-05,2.400637E-05,1.341265E-05,6.710349E-06,2.957740E-06,1.097404E-06,2.804252E-07,3.556146E-08,2.327179E-09,0.000000E+00
13.39472,42.10889,0.00000,1.424178E-04,1.424178E-04,1.424178E-04,1.422586E-04,1.416193E-04,1.400776E-04,1.368363E-04,1.308310E-04,1.210263E-04,1.069174E-04,8.902090E-05,6.900768E-05,4.927384E-05,3.211370E-05,1.895175E-05,1.004557E-05,4.727920E-06,1.925749E-06,6.222505E-07,8.686950E-08
13.39917,42.35250,0.00000,1.422438E-04,1.415979E-04,1.400441E-04,1.367932E-04,1.308005E-04,1.210543E-04,1.070659E-04,8.934225E-05,6.951074E-05,4.990692E-05,3.277944E-05,1.954778E-05,1.050469E-05,5.034194E-06,2.103446E-06,7.121919E-07,1.357147E-07,1.652231E-08,0.000000E+00,0.000000E+00
13.41167,41.94111,0.00000,1.422205E-04,1.415374E-04,1.399084E-04,1.365264E-04,1.303386E-04,1.203497E-04,1.061189E-04,8.822011E-05,6.833811E-05,4.882587E-05,3.189980E-05,1.891575E-05,1.010348E-05,4.809054E-06,1.991704E-06,6.631102E-07,1.234338E-07,1.458350E-08,0.000000E+00,0.000000E+00
13.42444,41.91444,0.00000,1.419322E-04,1.408229E-04,1.383744E-04,1.336303E-04,1.255198E-04,1.132814E-04,9.697607E-05,7.778767E-05,5.783310E-05,3.948679E-05,2.456626E-05,1.382656E-05,6.980634E-06,3.113657E-06,1.176867E-06,3.162055E-07,4.923165E-08,4.382569E-09,0.000000E+00,0.000000E+00
13.42750,42.03528,0.00000,1.424178E-04,1.424178E-04,1.423352E-04,1.418432E-04,1.405960E-04,1.378876E-04,1.327085E-04,1.239791E-04,1.110078E-04,9.401260E-05,7.437505E-05,5.436019E-05,3.636264E-05,2.208135E-05,1.207860E-05,5.893002E-06,2.514926E-06,8.852345E-07,1.905083E-07,1.496918E-08
13.45806,41.86528,0.00000,1.409507E-04,1.386470E-04,1.341436E-04,1.263736E-04,1.145366E-04,9.860773E-05,7.966418E-05,5.974348E-05,4.120940E-05,2.594279E-05,1.480185E-05,7.593596E-06,3.455514E-06,1.346101E-06,3.905816E-07,7.217231E-08,8.712720E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.47028,41.96083,0.00000,1.423632E-04,1.419483E-04,1.408557E-04,1.384364E-04,1.337311E-04,1.256596E-04,1.134442E-04,9.712995E-05,7.789612E-05,5.787216E-05,3.945686E-05,2.449019E-05,1.373610E-05,6.901357E-06,3.057422E-06,1.143402E-06,2.992027E-07,3.905959E-08,2.670179E-09,0.000000E+00
13.47278,41.88667,0.00000,1.414478E-04,1.397161E-04,1.361614E-04,1.297304E-04,1.194607E-04,1.049792E-04,8.693976E-05,6.707894E-05,4.774312E-05,3.108721E-05,1.838486E-05,9.802648E-06,4.662047E-06,1.930326E-06,6.415718E-07,1.278519E-07,1.733087E-08,0.000000E+00,0.000000E+00,0.000000E+00
13.47556,42.28667,0.00000,1.424178E-04,1.423946E-04,1.420424E-04,1.410777E-04,1.388978E-04,1.345745E-04,1.270148E-04,1.153590E-04,9.950868E-05,8.049411E-05,6.036668E-05,4.156242E-05,2.605240E-05,1.475481E-05,7.485110E-06,3.351314E-06,1.273361E-06,3.496607E-07,4.113553E-08,2.230840E-09
13.48889,42.23667,0.00000,1.424178E-04,1.424178E-04,1.424178E-04,1.421318E-04,1.412938E-04,1.393575E-04,1.354342E-04,1.284287E-04,1.174034E-04,1.021077E-04,8.339948E-05,6.322237E-05,4.403039E-05,2.792774E-05,1.600772E-05,8.221059E-06,3.731365E-06,1.445896E-06,4.185127E-07,4.504847E-08
13.48917,42.29417,0.00000,1.424178E-04,1.423486E-04,1.418952E-04,1.407235E-04,1.381560E-04,1.332067E-04,1.247944E-04,1.121845E-04,9.551091E-05,7.605854E-05,5.602977E-05,3.782451E-05,2.321172E-05,1.285066E-05,6.358920E-06,2.763399E-06,1.002357E-06,2.393128E-07,2.411261E-08,4.771074E-10
13.51472,42.13583,0.00000,1.424178E-04,1.424178E-04,1.424178E-04,1.423414E-04,1.418499E-04,1.406065E-04,1.379034E-04,1.327256E-04,1.239866E-04,1.109883E-04,9.394887E-05,7.425930E-05,5.420148E-05,3.618536E-05,2.191495E-05,1.194527E-05,5.800998E-06,2.459924E-06,8.566407E-07,1.775459E-07
13.52278,42.20611,0.00000,1.424178E-04,1.424178E-04,1.424178E-04,1.422519E-04,1.416012E-04,1.400369E-04,1.367554E-04,1.306900E-04,1.208098E-04,1.066249E-04,8.867305E-05,6.864347E-05,4.893808E-05,3.184113E-05,1.875684E-05,9.922792E-06,4.659773E-06,1.892413E-06,6.078748E-07,8.219640E-08
13.52417,41.83444,0.00000,1.397523E-04,1.362413E-04,1.298855E-04,1.197258E-04,1.053787E-04,8.747049E-05,6.770082E-05,4.838622E-05,3.167436E-05,1.885830E-05,1.013993E-05,4.874385E-06,2.048483E-06,6.996949E-07,1.536034E-07,2.461196E-08,1.366175E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.54056,41.96028,0.00000,1.422681E-04,1.416677E-04,1.402020E-04,1.371061E-04,1.313468E-04,1.218945E-04,1.082047E-04,9.070276E-05,7.094412E-05,5.123912E-05,3.387218E-05,2.033919E-05,1.101103E-05,5.320521E-06,2.246639E-06,7.755581E-07,1.515970E-07,1.932563E-08,0.000000E+00,0.000000E+00
13.54778,42.08583,0.00000,1.424178E-04,1.424178E-04,1.423543E-04,1.419021E-04,1.407349E-04,1.381736E-04,1.332269E-04,1.248061E-04,1.121691E-04,9.544842E-05,7.593838E-05,5.585944E-05,3.762928E-05,2.302431E-05,1.269731E-05,6.250907E-06,2.697502E-06,9.673913E-07,2.231296E-07,1.792514E-08
