#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999995E-01,2.352646E-07,8.076822E-08,9.137779E-08,7.641588E-08,2.787156E-08
208,post1981rota,12.96694,42.27389,9.999999E-01,7.605045E-08,8.684848E-09,8.439012E-09,7.210342E-09,2.052771E-09
26,pre1919rota,12.98694,42.32417,9.999995E-01,2.212530E-07,7.563479E-08,8.523229E-08,7.074956E-08,2.541389E-08
204,post1981rota,12.98694,42.32417,9.999999E-01,7.087416E-08,8.048177E-09,7.798796E-09,6.629731E-09,1.868324E-09
43,pre1919rota,13.02028,42.24056,9.999993E-01,2.851663E-07,9.930438E-08,1.138319E-07,9.753900E-08,3.737494E-08
221,post1981rota,13.02028,42.24056,9.999999E-01,9.505453E-08,1.105910E-08,1.084386E-08,9.419281E-09,2.771946E-09
21,pre1919rota,13.02306,42.39472,9.999996E-01,2.015780E-07,6.848011E-08,7.672126E-08,6.298472E-08,2.210378E-08
199,post1981rota,13.02306,42.39472,9.999999E-01,6.371824E-08,7.174985E-09,6.923865E-09,5.841017E-09,1.620365E-09
31,pre1919rota,13.04611,42.22750,9.999993E-01,3.113344E-07,1.091922E-07,1.259992E-07,1.093319E-07,4.306623E-08
209,post1981rota,13.04611,42.22750,9.999999E-01,1.054895E-07,1.239584E-08,1.221511E-08,1.070930E-08,3.214245E-09
32,pre1919rota,13.05556,42.45222,9.999996E-01,1.868805E-07,6.317693E-08,7.045467E-08,5.733119E-08,1.973797E-08
210,post1981rota,13.05556,42.45222,9.999999E-01,5.845857E-08,6.538565E-09,6.288594E-09,5.272024E-09,1.443483E-09
18,pre1919rota,13.05972,42.40750,9.999995E-01,2.104737E-07,7.170716E-08,8.055216E-08,6.646766E-08,2.358006E-08
196,post1981rota,13.05972,42.40750,9.999999E-01,6.693737E-08,7.566774E-09,7.315974E-09,6.193784E-09,1.730885E-09
37,pre1919rota,13.06861,42.29611,9.999993E-01,2.822063E-07,9.819368E-08,1.124743E-07,9.624067E-08,3.676830E-08
215,post1981rota,13.06861,42.29611,9.999999E-01,9.389809E-08,1.091260E-08,1.069444E-08,9.280220E-09,2.725338E-09
14,pre1919rota,13.07944,42.41806,9.999995E-01,2.134613E-07,7.279387E-08,8.184515E-08,6.764770E-08,2.408339E-08
