#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-09-02T14:05:26', checksum=1341071056, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999997E-01,1.270951E-07,4.571710E-08,5.397710E-08,4.883338E-08,2.090410E-08
208,post1981rota,12.96694,42.27389,9.999999E-01,4.559094E-08,5.534586E-09,5.540171E-09,4.996815E-09,1.586104E-09
26,pre1919rota,12.98694,42.32417,9.999997E-01,1.215509E-07,4.352188E-08,5.116847E-08,4.593025E-08,1.933526E-08
204,post1981rota,12.98694,42.32417,9.999999E-01,4.312463E-08,5.202407E-09,5.191553E-09,4.655714E-09,1.460406E-09
43,pre1919rota,13.02028,42.24056,9.999996E-01,1.460320E-07,5.334709E-08,6.388027E-08,5.930993E-08,2.678603E-08
221,post1981rota,13.02028,42.24056,9.999999E-01,5.437511E-08,6.738568E-09,6.813604E-09,6.259119E-09,2.061844E-09
21,pre1919rota,13.02306,42.39472,9.999998E-01,1.135736E-07,4.039322E-08,4.719710E-08,4.187775E-08,1.719163E-08
199,post1981rota,13.02306,42.39472,9.999999E-01,3.965530E-08,4.739677E-09,4.708031E-09,4.186073E-09,1.289529E-09
31,pre1919rota,13.04611,42.22750,9.999996E-01,1.555390E-07,5.725682E-08,6.903972E-08,6.491375E-08,3.006813E-08
209,post1981rota,13.04611,42.22750,9.999999E-01,5.900841E-08,7.386214E-09,7.504548E-09,6.953903E-09,2.330151E-09
32,pre1919rota,13.05556,42.45222,9.999998E-01,1.074457E-07,3.801399E-08,4.420391E-08,3.887370E-08,1.566476E-08
210,post1981rota,13.05556,42.45222,9.999999E-01,3.706483E-08,4.399106E-09,4.354750E-09,3.847644E-09,1.170088E-09
18,pre1919rota,13.05972,42.40750,9.999997E-01,1.172094E-07,4.181480E-08,4.899697E-08,4.370672E-08,1.815231E-08
196,post1981rota,13.05972,42.40750,9.999999E-01,4.122506E-08,4.948382E-09,4.925802E-09,4.397083E-09,1.365980E-09
37,pre1919rota,13.06861,42.29611,9.999996E-01,1.449400E-07,5.290146E-08,6.329584E-08,5.868141E-08,2.642370E-08
215,post1981rota,13.06861,42.29611,9.999999E-01,5.385279E-08,6.666093E-09,6.736532E-09,6.182032E-09,2.032345E-09
14,pre1919rota,13.07944,42.41806,9.999997E-01,1.184196E-07,4.228960E-08,4.959984E-08,4.432218E-08,1.847810E-08
192,post1981rota,13.07944,42.41806,9.999999E-01,4.175180E-08,5.018662E-09,4.999251E-09,4.468441E-09,1.391955E-09
27,pre1919rota,13.12639,42.26611,9.999996E-01,1.670613E-07,6.206853E-08,7.546970E-08,7.204493E-08,3.443006E-08
205,post1981rota,13.12639,42.26611,9.999999E-01,6.485890E-08,8.218294E-09,8.399692E-09,7.867826E-09,2.694715E-09
36,pre1919rota,13.14611,42.21056,9.999995E-01,1.888412E-07,7.139644E-08,8.819195E-08,8.663328E-08,4.395914E-08
214,post1981rota,13.14611,42.21056,9.999999E-01,7.669353E-08,9.947374E-09,1.028357E-08,9.835225E-09,3.516172E-09
141,pre1919rota,13.20750,42.10306,9.999993E-01,2.416702E-07,9.549885E-08,1.227225E-07,1.293642E-07,7.584538E-08
319,post1981rota,13.20750,42.10306,9.999998E-01,1.106105E-07,1.519624E-08,1.615296E-08,1.624391E-08,6.425917E-09
17,pre1919rota,13.23556,42.19444,9.999994E-01,2.234545E-07,8.692506E-08,1.101518E-07,1.132613E-07,6.305998E-08
195,post1981rota,13.23556,42.19444,9.999999E-01,9.790697E-08,1.317812E-08,1.386915E-08,1.369797E-08,5.221642E-09
151,pre1919rota,13.25167,42.07028,9.999992E-01,2.691195E-07,1.090760E-07,1.433590E-07,1.572232E-07,9.991310E-08
329,post1981rota,13.25167,42.07028,9.999998E-01,1.324332E-07,1.879224E-08,2.028801E-08,2.097722E-08,8.770360E-09
147,pre1919rota,13.25583,42.37417,9.999996E-01,1.651505E-07,6.126498E-08,7.438960E-08,7.083446E-08,3.366895E-08
325,post1981rota,13.25583,42.37417,9.999999E-01,6.386786E-08,8.075961E-09,8.245791E-09,7.709135E-09,2.629911E-09
79,pre1919rota,13.28306,42.00667,9.999991E-01,2.949488E-07,1.227921E-07,1.652489E-07,1.888750E-07,1.307288E-07
