#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-21T13:54:22', checksum=1954410440, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999989E-01,4.562451E-07,1.683150E-07,2.034650E-07,1.924547E-07,9.090004E-08
208,post1981rota,12.96694,42.27389,9.999998E-01,1.746109E-07,2.197954E-08,2.240405E-08,2.090037E-08,7.125627E-09
26,pre1919rota,12.98694,42.32417,9.999989E-01,4.375120E-07,1.606116E-07,1.932871E-07,1.813462E-07,8.424472E-08
204,post1981rota,12.98694,42.32417,9.999998E-01,1.654060E-07,2.068552E-08,2.101849E-08,1.949602E-08,6.571617E-09
43,pre1919rota,13.02028,42.24056,9.999986E-01,5.488536E-07,2.074416E-07,2.563064E-07,2.522120E-07,1.291970E-07
221,post1981rota,13.02028,42.24056,9.999997E-01,2.234468E-07,2.904232E-08,3.006725E-08,2.885189E-08,1.041536E-08
21,pre1919rota,13.02306,42.39472,9.999990E-01,4.028301E-07,1.465286E-07,1.748700E-07,1.615698E-07,7.270514E-08
199,post1981rota,13.02306,42.39472,9.999998E-01,1.488834E-07,1.839097E-08,1.857480E-08,1.704124E-08,5.617860E-09
31,pre1919rota,13.04611,42.22750,9.999985E-01,5.964865E-07,2.282980E-07,2.852831E-07,2.864869E-07,1.530288E-07
209,post1981rota,13.04611,42.22750,9.999996E-01,2.510515E-07,3.317638E-08,3.462491E-08,3.371335E-08,1.253460E-08
32,pre1919rota,13.05556,42.45222,9.999992E-01,3.663366E-07,1.319559E-07,1.560798E-07,1.418721E-07,6.173853E-08
210,post1981rota,13.05556,42.45222,9.999998E-01,1.322473E-07,1.612479E-08,1.618313E-08,1.467693E-08,4.727253E-09
18,pre1919rota,13.05972,42.40750,9.999990E-01,4.185011E-07,1.528636E-07,1.831243E-07,1.703813E-07,7.779715E-08
196,post1981rota,13.05972,42.40750,9.999998E-01,1.562676E-07,1.941190E-08,1.965995E-08,1.812774E-08,6.037620E-09
37,pre1919rota,13.06861,42.29611,9.999986E-01,5.593228E-07,2.119807E-07,2.625635E-07,2.595201E-07,1.341550E-07
215,post1981rota,13.06861,42.29611,9.999996E-01,2.293516E-07,2.991775E-08,3.102784E-08,2.986801E-08,1.085112E-08
14,pre1919rota,13.07944,42.41806,9.999990E-01,4.214418E-07,1.540575E-07,1.846856E-07,1.720575E-07,7.877485E-08
192,post1981rota,13.07944,42.41806,9.999998E-01,1.576681E-07,1.960636E-08,1.986704E-08,1.833574E-08,6.118417E-09
