#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-21T13:54:22', checksum=1954410440, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999985E-01,6.097258E-07,2.329609E-07,2.904973E-07,2.902500E-07,1.524680E-07
208,post1981rota,12.96694,42.27389,9.999996E-01,2.545622E-07,3.347506E-08,3.483744E-08,3.372077E-08,1.234799E-08
26,pre1919rota,12.98694,42.32417,9.999985E-01,6.067024E-07,2.316163E-07,2.886088E-07,2.879846E-07,1.508765E-07
204,post1981rota,12.98694,42.32417,9.999996E-01,2.527534E-07,3.320191E-08,3.453550E-08,3.339779E-08,1.220749E-08
43,pre1919rota,13.02028,42.24056,9.999980E-01,7.283554E-07,2.876646E-07,3.694928E-07,3.891620E-07,2.277679E-07
221,post1981rota,13.02028,42.24056,9.999995E-01,3.328626E-07,4.569880E-08,4.855965E-08,4.880366E-08,1.928262E-08
21,pre1919rota,13.02306,42.39472,9.999986E-01,5.742534E-07,2.173256E-07,2.686880E-07,2.643610E-07,1.345823E-07
199,post1981rota,13.02306,42.39472,9.999996E-01,2.338199E-07,3.036648E-08,3.141254E-08,3.007725E-08,1.077759E-08
31,pre1919rota,13.04611,42.22750,9.999978E-01,7.857977E-07,3.157517E-07,4.118321E-07,4.456394E-07,2.756271E-07
209,post1981rota,13.04611,42.22750,9.999994E-01,3.771532E-07,5.293717E-08,5.685308E-08,5.824040E-08,2.390829E-08
32,pre1919rota,13.05556,42.45222,9.999987E-01,5.245252E-07,1.958994E-07,2.393264E-07,2.304453E-07,1.121637E-07
210,post1981rota,13.05556,42.45222,9.999997E-01,2.063838E-07,2.633621E-08,2.701100E-08,2.546238E-08,8.837586E-09
18,pre1919rota,13.05972,42.40750,9.999985E-01,6.037254E-07,2.302946E-07,2.867548E-07,2.857650E-07,1.493221E-07
196,post1981rota,13.05972,42.40750,9.999996E-01,2.509799E-07,3.293449E-08,3.424006E-08,3.308211E-08,1.207039E-08
37,pre1919rota,13.06861,42.29611,9.999977E-01,7.881497E-07,3.169284E-07,4.136347E-07,4.481000E-07,2.777890E-07
215,post1981rota,13.06861,42.29611,9.999994E-01,3.790783E-07,5.325676E-08,5.722174E-08,5.866460E-08,2.412025E-08
14,pre1919rota,13.07944,42.41806,9.999984E-01,6.112530E-07,2.336410E-07,2.914534E-07,2.913986E-07,1.532768E-07
192,post1981rota,13.07944,42.41806,9.999996E-01,2.554789E-07,3.361365E-08,3.499071E-08,3.388483E-08,1.241946E-08
27,pre1919rota,13.12639,42.26611,9.999970E-01,9.322985E-07,3.944094E-07,5.383266E-07,6.305630E-07,4.590242E-07
205,post1981rota,13.12639,42.26611,9.999992E-01,5.221555E-07,7.820406E-08,8.665281E-08,9.387521E-08,4.315276E-08
36,pre1919rota,13.14611,42.21056,9.999967E-01,9.905326E-07,4.303891E-07,6.013598E-07,7.334938E-07,5.806636E-07
214,post1981rota,13.14611,42.21056,9.999990E-01,6.039289E-07,9.348411E-08,1.052388E-07,1.172859E-07,5.710839E-08
141,pre1919rota,13.20750,42.10306,9.999968E-01,9.712910E-07,4.180293E-07,5.792394E-07,6.964272E-07,5.349557E-07
319,post1981rota,13.20750,42.10306,9.999991E-01,5.743086E-07,8.786005E-08,9.834783E-08,1.084943E-07,5.172109E-08
