#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-21T13:54:22', checksum=1954410440, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999929E-01,2.313757E-06,9.652989E-07,1.301634E-06,1.493219E-06,1.042452E-06
208,post1981rota,12.96694,42.27389,9.999980E-01,1.242359E-06,1.829601E-07,2.011062E-07,2.147914E-07,9.598796E-08
26,pre1919rota,12.98694,42.32417,9.999934E-01,2.199365E-06,9.032444E-07,1.201178E-06,1.345057E-06,8.931805E-07
204,post1981rota,12.98694,42.32417,9.999983E-01,1.126095E-06,1.625741E-07,1.769939E-07,1.858109E-07,8.016747E-08
43,pre1919rota,13.02028,42.24056,9.999912E-01,2.584190E-06,1.128978E-06,1.585179E-06,1.950249E-06,1.573687E-06
221,post1981rota,13.02028,42.24056,9.999974E-01,1.605148E-06,2.502661E-07,2.827364E-07,3.171450E-07,1.565524E-07
21,pre1919rota,13.02306,42.39472,9.999942E-01,2.022890E-06,8.126436E-07,1.059809E-06,1.146874E-06,7.102532E-07
199,post1981rota,13.02306,42.39472,9.999985E-01,9.709465E-07,1.363113E-07,1.464224E-07,1.500671E-07,6.170082E-08
31,pre1919rota,13.04611,42.22750,9.999903E-01,2.683570E-06,1.200958E-06,1.722108E-06,2.196697E-06,1.912123E-06
209,post1981rota,13.04611,42.22750,9.999970E-01,1.805826E-06,2.899257E-07,3.321943E-07,3.821259E-07,1.985953E-07
32,pre1919rota,13.05556,42.45222,9.999949E-01,1.857263E-06,7.320272E-07,9.386494E-07,9.858621E-07,5.742300E-07
210,post1981rota,13.05556,42.45222,9.999987E-01,8.444963E-07,1.156884E-07,1.228094E-07,1.232184E-07,4.853338E-08
18,pre1919rota,13.05972,42.40750,9.999940E-01,2.067886E-06,8.352339E-07,1.094513E-06,1.194462E-06,7.526351E-07
196,post1981rota,13.05972,42.40750,9.999985E-01,1.008232E-06,1.425287E-07,1.536122E-07,1.583814E-07,6.591259E-08
37,pre1919rota,13.06861,42.29611,9.999915E-01,2.541322E-06,1.100706E-06,1.533848E-06,1.862698E-06,1.462630E-06
215,post1981rota,13.06861,42.29611,9.999975E-01,1.534852E-06,2.367789E-07,2.661336E-07,2.957954E-07,1.432753E-07
14,pre1919rota,13.07944,42.41806,9.999940E-01,2.067708E-06,8.351438E-07,1.094374E-06,1.194270E-06,7.524621E-07
192,post1981rota,13.07944,42.41806,9.999985E-01,1.008081E-06,1.425035E-07,1.535830E-07,1.583475E-07,6.589532E-08
27,pre1919rota,13.12639,42.26611,9.999894E-01,2.747673E-06,1.256905E-06,1.837170E-06,2.421539E-06,2.258999E-06
205,post1981rota,13.12639,42.26611,9.999966E-01,1.993650E-06,3.286346E-07,3.813610E-07,4.487336E-07,2.442866E-07
36,pre1919rota,13.14611,42.21056,9.999873E-01,2.792110E-06,1.357888E-06,2.093635E-06,3.022280E-06,3.425419E-06
214,post1981rota,13.14611,42.21056,9.999954E-01,2.530444E-06,4.481968E-07,5.384368E-07,6.737575E-07,4.158420E-07
141,pre1919rota,13.20750,42.10306,9.999858E-01,2.690038E-06,1.374818E-06,2.213514E-06,3.438059E-06,4.551276E-06
