#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-21T13:54:22', checksum=1954410440, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999995E-01,2.033087E-07,7.338712E-08,8.692339E-08,7.910548E-08,3.428542E-08
208,post1981rota,12.96694,42.27389,9.999999E-01,7.354248E-08,8.969962E-09,8.999799E-09,8.151653E-09,2.610152E-09
26,pre1919rota,12.98694,42.32417,9.999995E-01,1.964015E-07,7.063367E-08,8.338087E-08,7.541062E-08,3.225884E-08
204,post1981rota,12.98694,42.32417,9.999999E-01,7.041994E-08,8.546523E-09,8.554054E-09,7.713298E-09,2.447192E-09
43,pre1919rota,13.02028,42.24056,9.999994E-01,2.387659E-07,8.780173E-08,1.057696E-07,9.927702E-08,4.582747E-08
221,post1981rota,13.02028,42.24056,9.999999E-01,9.034955E-08,1.129382E-08,1.146722E-08,1.061330E-08,3.548180E-09
21,pre1919rota,13.02306,42.39472,9.999996E-01,1.846791E-07,6.600030E-08,7.746139E-08,6.930635E-08,2.897289E-08
199,post1981rota,13.02306,42.39472,9.999999E-01,6.522693E-08,7.848341E-09,7.821898E-09,6.997880E-09,2.184161E-09
31,pre1919rota,13.04611,42.22750,9.999993E-01,2.569473E-07,9.538099E-08,1.158832E-07,1.104653E-07,5.262876E-08
209,post1981rota,13.04611,42.22750,9.999999E-01,9.953456E-08,1.259718E-08,1.286775E-08,1.204005E-08,4.114404E-09
32,pre1919rota,13.05556,42.45222,9.999996E-01,1.723951E-07,6.119774E-08,7.138124E-08,6.312860E-08,2.572848E-08
210,post1981rota,13.05556,42.45222,9.999999E-01,5.992427E-08,7.143392E-09,7.086355E-09,6.285213E-09,1.925974E-09
18,pre1919rota,13.05972,42.40750,9.999996E-01,1.919634E-07,6.887363E-08,8.112612E-08,7.307514E-08,3.099240E-08
196,post1981rota,13.05972,42.40750,9.999999E-01,6.843830E-08,8.279201E-09,8.273306E-09,7.438279E-09,2.345639E-09
37,pre1919rota,13.06861,42.29611,9.999994E-01,2.432311E-07,8.965117E-08,1.082242E-07,1.019672E-07,4.742573E-08
215,post1981rota,13.06861,42.29611,9.999999E-01,9.256374E-08,1.160538E-08,1.180058E-08,1.095013E-08,3.679316E-09
14,pre1919rota,13.07944,42.41806,9.999995E-01,1.939801E-07,6.967252E-08,8.214863E-08,7.413269E-08,3.156446E-08
192,post1981rota,13.07944,42.41806,9.999999E-01,6.933639E-08,8.400218E-09,8.400338E-09,7.562615E-09,2.391484E-09
27,pre1919rota,13.12639,42.26611,9.999993E-01,2.876519E-07,1.084888E-07,1.337151E-07,1.308310E-07,6.584376E-08
205,post1981rota,13.12639,42.26611,9.999998E-01,1.160815E-07,1.500755E-08,1.549044E-08,1.477300E-08,5.251138E-09
36,pre1919rota,13.14611,42.21056,9.999992E-01,3.259502E-07,1.254361E-07,1.574273E-07,1.591138E-07,8.553870E-08
214,post1981rota,13.14611,42.21056,9.999998E-01,1.387089E-07,1.841053E-08,1.924551E-08,1.877809E-08,6.985164E-09
141,pre1919rota,13.20750,42.10306,9.999988E-01,4.202690E-07,1.707297E-07,2.248473E-07,2.474717E-07,1.583942E-07
