#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-21T13:54:22', checksum=1954410440, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999970E-01,1.307790E-06,4.608687E-07,5.342968E-07,4.679864E-07,1.885756E-07
208,post1981rota,12.96694,42.27389,9.999994E-01,4.485855E-07,5.311396E-08,5.254611E-08,4.641904E-08,1.416995E-08
26,pre1919rota,12.98694,42.32417,9.999972E-01,1.235880E-06,4.335345E-07,5.004953E-07,4.349776E-07,1.725024E-07
204,post1981rota,12.98694,42.32417,9.999994E-01,4.195576E-07,4.937600E-08,4.870355E-08,4.279251E-08,1.292119E-08
43,pre1919rota,13.02028,42.24056,9.999964E-01,1.567276E-06,5.612149E-07,6.602772E-07,5.943630E-07,2.535373E-07
221,post1981rota,13.02028,42.24056,9.999992E-01,5.580401E-07,6.751549E-08,6.750426E-08,6.080026E-08,1.930688E-08
21,pre1919rota,13.02306,42.39472,9.999975E-01,1.136488E-06,3.960761E-07,4.545098E-07,3.906158E-07,1.513679E-07
199,post1981rota,13.02306,42.39472,9.999995E-01,3.802190E-07,4.435830E-08,4.356797E-08,3.798240E-08,1.128831E-08
31,pre1919rota,13.04611,42.22750,9.999960E-01,1.702418E-06,6.145060E-07,7.282933E-07,6.645200E-07,2.916189E-07
209,post1981rota,13.04611,42.22750,9.999992E-01,6.178764E-07,7.556811E-08,7.595792E-08,6.908483E-08,2.238320E-08
32,pre1919rota,13.05556,42.45222,9.999977E-01,1.060702E-06,3.677663E-07,4.200145E-07,3.577474E-07,1.360241E-07
210,post1981rota,13.05556,42.45222,9.999995E-01,3.508045E-07,4.064142E-08,3.977969E-08,3.445920E-08,1.010686E-08
18,pre1919rota,13.05972,42.40750,9.999973E-01,1.187159E-06,4.151259E-07,4.778478E-07,4.130531E-07,1.619977E-07
196,post1981rota,13.05972,42.40750,9.999995E-01,4.001654E-07,4.689594E-08,4.616222E-08,4.040752E-08,1.210880E-08
37,pre1919rota,13.06861,42.29611,9.999964E-01,1.555097E-06,5.564473E-07,6.542302E-07,5.881921E-07,2.502563E-07
215,post1981rota,13.06861,42.29611,9.999992E-01,5.527473E-07,6.680927E-08,6.676586E-08,6.008178E-08,1.904376E-08
14,pre1919rota,13.07944,42.41806,9.999973E-01,1.203133E-06,4.211514E-07,4.852505E-07,4.202033E-07,1.654109E-07
192,post1981rota,13.07944,42.41806,9.999995E-01,4.065002E-07,4.770470E-08,4.699033E-08,4.118369E-08,1.237260E-08
27,pre1919rota,13.12639,42.26611,9.999955E-01,1.874731E-06,6.835072E-07,8.174906E-07,7.584635E-07,3.444727E-07
205,post1981rota,13.12639,42.26611,9.999990E-01,6.970807E-07,8.639949E-08,8.741127E-08,8.044798E-08,2.669649E-08
36,pre1919rota,13.14611,42.21056,9.999946E-01,2.203916E-06,8.187450E-07,9.960801E-07,9.533559E-07,4.616476E-07
214,post1981rota,13.14611,42.21056,9.999988E-01,8.587642E-07,1.091392E-07,1.117717E-07,1.051715E-07,3.649356E-08
141,pre1919rota,13.20750,42.10306,9.999918E-01,3.042934E-06,1.186249E-06,1.507073E-06,1.559046E-06,8.854081E-07
319,post1981rota,13.20750,42.10306,9.999980E-01,1.346816E-06,1.823630E-07,1.925820E-07,1.915458E-07,7.433114E-08
17,pre1919rota,13.23556,42.19444,9.999928E-01,2.761343E-06,1.058865E-06,1.325525E-06,1.335616E-06,7.188810E-07
195,post1981rota,13.23556,42.19444,9.999983E-01,1.168662E-06,1.548750E-07,1.618666E-07,1.580214E-07,5.908166E-08
151,pre1919rota,13.25167,42.07028,9.999900E-01,3.502091E-06,1.404660E-06,1.830302E-06,1.980003E-06,1.232342E-06
329,post1981rota,13.25167,42.07028,9.999974E-01,1.679354E-06,2.358948E-07,2.535649E-07,2.603677E-07,1.077716E-07
147,pre1919rota,13.25583,42.37417,9.999956E-01,1.854717E-06,6.754314E-07,8.069860E-07,7.472896E-07,3.380846E-07
325,post1981rota,13.25583,42.37417,9.999990E-01,6.877116E-07,8.510864E-08,8.604180E-08,7.908183E-08,2.617305E-08
79,pre1919rota,13.28306,42.00667,9.999883E-01,3.894172E-06,1.604706E-06,2.141529E-06,2.415624E-06,1.637741E-06
257,post1981rota,13.28306,42.00667,9.999969E-01,2.021792E-06,2.939083E-07,3.211747E-07,3.396643E-07,1.491692E-07
153,pre1919rota,13.30194,42.29056,9.999936E-01,2.519365E-06,9.527963E-07,1.178003E-06,1.160786E-06,5.968406E-07
331,post1981rota,13.30194,42.29056,9.999985E-01,1.027892E-06,1.337625E-07,1.385740E-07,1.331432E-07,4.820467E-08
84,pre1919rota,13.33528,41.98917,9.999859E-01,4.333184E-06,1.851218E-06,2.550112E-06,3.039117E-06,2.307783E-06
262,post1981rota,13.33528,41.98917,9.999960E-01,2.514443E-06,3.823692E-07,4.269861E-07,4.693921E-07,2.229856E-07
107,pre1919rota,13.33917,42.29194,9.999931E-01,2.681549E-06,1.023561E-06,1.276062E-06,1.276306E-06,6.765075E-07
285,post1981rota,13.33917,42.29194,9.999984E-01,1.121029E-06,1.476635E-07,1.538749E-07,1.494181E-07,5.525993E-08
148,pre1919rota,13.34278,42.06639,9.999864E-01,4.251101E-06,1.802642E-06,2.466989E-06,2.906971E-06,2.156434E-06
326,post1981rota,13.34278,42.06639,9.999962E-01,2.409495E-06,3.630376E-07,4.036032E-07,4.401859E-07,2.057890E-07
108,pre1919rota,13.36222,42.09444,9.999864E-01,4.251373E-06,1.802801E-06,2.467259E-06,2.907395E-06,2.156911E-06
286,post1981rota,13.36222,42.09444,9.999962E-01,2.409831E-06,3.630991E-07,4.036774E-07,4.402781E-07,2.058429E-07
76,pre1919rota,13.38500,41.96611,9.999835E-01,4.661110E-06,2.064758E-06,2.935835E-06,3.694763E-06,3.141975E-06
254,post1981rota,13.38500,41.96611,9.999950E-01,3.042486E-06,4.836238E-07,5.516655E-07,6.298919E-07,3.231994E-07
109,pre1919rota,13.39472,42.10889,9.999857E-01,4.369290E-06,1.873059E-06,2.587971E-06,3.100286E-06,2.379580E-06
287,post1981rota,13.39472,42.10889,9.999959E-01,2.563148E-06,3.914281E-07,4.379896E-07,4.832311E-07,2.312338E-07
104,pre1919rota,13.39917,42.35250,9.999938E-01,2.451854E-06,9.237195E-07,1.138121E-06,1.114550E-06,5.658325E-07
282,post1981rota,13.39917,42.35250,9.999986E-01,9.904211E-07,1.282377E-07,1.325260E-07,1.267701E-07,4.548886E-08
73,pre1919rota,13.41167,41.94111,9.999827E-01,4.743465E-06,2.126763E-06,3.056031E-06,3.916058E-06,3.458963E-06
251,post1981rota,13.41167,41.94111,9.999946E-01,3.224572E-06,5.201118E-07,5.974747E-07,6.908166E-07,3.637218E-07
91,pre1919rota,13.42444,41.91444,9.999832E-01,4.694873E-06,2.089532E-06,2.983299E-06,3.781036E-06,3.263274E-06
269,post1981rota,13.42444,41.91444,9.999948E-01,3.113200E-06,4.976984E-07,5.692831E-07,6.532066E-07,3.385602E-07
62,pre1919rota,13.42750,42.03528,9.999812E-01,4.861918E-06,2.230597E-06,3.270179E-06,4.336583E-06,4.117968E-06
240,post1981rota,13.42750,42.03528,9.999939E-01,3.577844E-06,5.932200E-07,6.905544E-07,8.175114E-07,4.516778E-07
112,pre1919rota,13.45806,41.86528,9.999846E-01,4.527244E-06,1.972808E-06,2.765146E-06,3.395327E-06,2.742587E-06
290,post1981rota,13.45806,41.86528,9.999955E-01,2.799499E-06,4.361913E-07,4.927994E-07,5.531040E-07,2.739883E-07
106,pre1919rota,13.47028,41.96083,9.999788E-01,4.946500E-06,2.356140E-06,3.568921E-06,5.003092E-06,5.344767E-06
284,post1981rota,13.47028,41.96083,9.999925E-01,4.163570E-06,7.213425E-07,8.576076E-07,1.053935E-06,6.280135E-07
89,pre1919rota,13.47278,41.88667,9.999828E-01,4.732447E-06,2.118134E-06,3.039015E-06,3.884150E-06,3.412067E-06
267,post1981rota,13.47278,41.88667,9.999946E-01,3.198173E-06,5.147719E-07,5.907433E-07,6.818038E-07,3.576528E-07
114,pre1919rota,13.47556,42.28667,9.999909E-01,3.290216E-06,1.302054E-06,1.676471E-06,1.775845E-06,1.058663E-06
