#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-21T13:54:22', checksum=1954410440, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999976E-01,8.641484E-07,3.451974E-07,4.478932E-07,4.802279E-07,2.915276E-07
208,post1981rota,12.96694,42.27389,9.999994E-01,4.078275E-07,5.681509E-08,6.079866E-08,6.188279E-08,2.508092E-08
26,pre1919rota,12.98694,42.32417,9.999976E-01,8.611044E-07,3.437003E-07,4.456271E-07,4.771875E-07,2.889279E-07
204,post1981rota,12.98694,42.32417,9.999994E-01,4.054450E-07,5.642417E-08,6.035000E-08,6.137086E-08,2.482879E-08
43,pre1919rota,13.02028,42.24056,9.999971E-01,9.784612E-07,4.039588E-07,5.396430E-07,6.089319E-07,4.104280E-07
221,post1981rota,13.02028,42.24056,9.999992E-01,5.085581E-07,7.387460E-08,8.066120E-08,8.511535E-08,3.709919E-08
21,pre1919rota,13.02306,42.39472,9.999977E-01,8.280160E-07,3.276188E-07,4.214913E-07,4.451971E-07,2.620987E-07
199,post1981rota,13.02306,42.39472,9.999994E-01,3.803403E-07,5.233949E-08,5.567906E-08,5.607313E-08,2.224661E-08
31,pre1919rota,13.04611,42.22750,9.999968E-01,1.030076E-06,4.325492E-07,5.865398E-07,6.792959E-07,4.831198E-07
209,post1981rota,13.04611,42.22750,9.999991E-01,5.637900E-07,8.366325E-08,9.229184E-08,9.919715E-08,4.488289E-08
32,pre1919rota,13.05556,42.45222,9.999979E-01,7.757988E-07,3.029000E-07,3.850962E-07,3.982860E-07,2.244793E-07
210,post1981rota,13.05556,42.45222,9.999995E-01,3.433734E-07,4.644106E-08,4.899130E-08,4.859411E-08,1.868936E-08
18,pre1919rota,13.05972,42.40750,9.999976E-01,8.581006E-07,3.422260E-07,4.433988E-07,4.742040E-07,2.863852E-07
196,post1981rota,13.05972,42.40750,9.999994E-01,4.031065E-07,5.604102E-08,5.991053E-08,6.086992E-08,2.458251E-08
37,pre1919rota,13.06861,42.29611,9.999968E-01,1.032134E-06,4.337242E-07,5.885040E-07,6.823171E-07,4.863622E-07
215,post1981rota,13.06861,42.29611,9.999991E-01,5.661664E-07,8.409101E-08,9.280353E-08,9.982359E-08,4.523595E-08
14,pre1919rota,13.07944,42.41806,9.999976E-01,8.656835E-07,3.459536E-07,4.490390E-07,4.817678E-07,2.928475E-07
192,post1981rota,13.07944,42.41806,9.999994E-01,4.090340E-07,5.701326E-08,6.102621E-08,6.214263E-08,2.520907E-08
27,pre1919rota,13.12639,42.26611,9.999960E-01,1.148484E-06,5.070498E-07,7.184398E-07,8.976149E-07,7.472771E-07
205,post1981rota,13.12639,42.26611,9.999988E-01,7.378857E-07,1.164744E-07,1.323607E-07,1.500197E-07,7.561948E-08
36,pre1919rota,13.14611,42.21056,9.999956E-01,1.187827E-06,5.380738E-07,7.797183E-07,1.012452E-06,9.138385E-07
214,post1981rota,13.14611,42.21056,9.999986E-01,8.324188E-07,1.355420E-07,1.563465E-07,1.819783E-07,9.679451E-08
141,pre1919rota,13.20750,42.10306,9.999957E-01,1.175542E-06,5.276568E-07,7.585326E-07,9.715352E-07,8.520360E-07
319,post1981rota,13.20750,42.10306,9.999987E-01,7.984272E-07,1.285841E-07,1.475384E-07,1.701212E-07,8.879431E-08
17,pre1919rota,13.23556,42.19444,9.999943E-01,1.214041E-06,5.951404E-07,9.239105E-07,1.349033E-06,1.564956E-06
195,post1981rota,13.23556,42.19444,9.999979E-01,1.132849E-06,2.023730E-07,2.440992E-07,3.075783E-07,1.923692E-07
151,pre1919rota,13.25167,42.07028,9.999958E-01,1.169592E-06,5.228969E-07,7.490753E-07,9.537057E-07,8.259807E-07
329,post1981rota,13.25167,42.07028,9.999987E-01,7.837283E-07,1.256108E-07,1.437938E-07,1.651224E-07,8.547172E-08
147,pre1919rota,13.25583,42.37417,9.999958E-01,1.163203E-06,5.179473E-07,7.393735E-07,9.356758E-07,8.001514E-07
325,post1981rota,13.25583,42.37417,9.999987E-01,7.689289E-07,1.226387E-07,1.400624E-07,1.601667E-07,8.220769E-08
79,pre1919rota,13.28306,42.00667,9.999962E-01,1.123118E-06,4.894931E-07,6.857770E-07,8.403272E-07,6.716966E-07
257,post1981rota,13.28306,42.00667,9.999989E-01,6.916108E-07,1.074602E-07,1.211919E-07,1.355052E-07,6.642422E-08
153,pre1919rota,13.30194,42.29056,9.999943E-01,1.210214E-06,5.969448E-07,9.317221E-07,1.372917E-06,1.623702E-06
331,post1981rota,13.30194,42.29056,9.999979E-01,1.156153E-06,2.079735E-07,2.516860E-07,3.189741E-07,2.017440E-07
84,pre1919rota,13.33528,41.98917,9.999961E-01,1.135971E-06,4.982260E-07,7.018731E-07,8.682550E-07,7.079597E-07
262,post1981rota,13.33528,41.98917,9.999988E-01,7.141073E-07,1.118164E-07,1.265753E-07,1.424712E-07,7.080303E-08
107,pre1919rota,13.33917,42.29194,9.999940E-01,1.190643E-06,6.000928E-07,9.544218E-07,1.451846E-06,1.837066E-06
285,post1981rota,13.33917,42.29194,9.999977E-01,1.236381E-06,2.277990E-07,2.788487E-07,3.605064E-07,2.369707E-07
148,pre1919rota,13.34278,42.06639,9.999948E-01,1.220636E-06,5.801334E-07,8.766316E-07,1.222681E-06,1.286900E-06
326,post1981rota,13.34278,42.06639,9.999982E-01,1.014895E-06,1.749912E-07,2.075202E-07,2.538066E-07,1.496530E-07
108,pre1919rota,13.36222,42.09444,9.999943E-01,1.209608E-06,5.971673E-07,9.327798E-07,1.376249E-06,1.632092E-06
286,post1981rota,13.36222,42.09444,9.999979E-01,1.159436E-06,2.087681E-07,2.527655E-07,3.206030E-07,2.030942E-07
76,pre1919rota,13.38500,41.96611,9.999962E-01,1.113411E-06,4.830844E-07,6.741379E-07,8.204796E-07,6.465769E-07
254,post1981rota,13.38500,41.96611,9.999989E-01,6.756894E-07,1.044069E-07,1.174346E-07,1.306771E-07,6.342718E-08
109,pre1919rota,13.39472,42.10889,9.999939E-01,1.179071E-06,5.999305E-07,9.621067E-07,1.484190E-06,1.934949E-06
287,post1981rota,13.39472,42.10889,9.999976E-01,1.271028E-06,2.366395E-07,2.911167E-07,3.796394E-07,2.537499E-07
104,pre1919rota,13.39917,42.35250,9.999948E-01,1.221030E-06,5.836547E-07,8.863731E-07,1.246848E-06,1.336841E-06
282,post1981rota,13.39917,42.35250,9.999982E-01,1.036948E-06,1.800041E-07,2.141631E-07,2.634591E-07,1.572121E-07
