#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-21T13:54:22', checksum=1954410440, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999916E-01,3.670593E-06,1.298314E-06,1.513755E-06,1.347337E-06,5.744290E-07
208,post1981rota,12.96694,42.27389,9.999982E-01,1.284619E-06,1.543008E-07,1.539745E-07,1.385301E-07,4.430065E-08
26,pre1919rota,12.98694,42.32417,9.999921E-01,3.482618E-06,1.229344E-06,1.430634E-06,1.268767E-06,5.365085E-07
204,post1981rota,12.98694,42.32417,9.999983E-01,1.212832E-06,1.452469E-07,1.447222E-07,1.298368E-07,4.126428E-08
43,pre1919rota,13.02028,42.24056,9.999844E-01,6.383336E-06,2.345816E-06,2.833886E-06,2.695452E-06,1.326667E-06
221,post1981rota,13.02028,42.24056,9.999965E-01,2.458949E-06,3.118522E-07,3.197168E-07,3.024130E-07,1.074202E-07
21,pre1919rota,13.02306,42.39472,9.999945E-01,2.496186E-06,8.640383E-07,9.871246E-07,8.450489E-07,3.303651E-07
199,post1981rota,13.02306,42.39472,9.999989E-01,8.297463E-07,9.658994E-08,9.487746E-08,8.287206E-08,2.487930E-08
31,pre1919rota,13.04611,42.22750,9.999798E-01,8.003228E-06,2.998255E-06,3.686342E-06,3.620940E-06,1.907751E-06
209,post1981rota,13.04611,42.22750,9.999953E-01,3.242272E-06,4.223108E-07,4.386735E-07,4.250145E-07,1.586685E-07
32,pre1919rota,13.05556,42.45222,9.999967E-01,1.560443E-06,5.271241E-07,5.885097E-07,4.819611E-07,1.708545E-07
210,post1981rota,13.05556,42.45222,9.999993E-01,4.911597E-07,5.522622E-08,5.331037E-08,4.506882E-08,1.262576E-08
18,pre1919rota,13.05972,42.40750,9.999941E-01,2.659721E-06,9.232232E-07,1.057499E-06,9.097997E-07,3.595950E-07
196,post1981rota,13.05972,42.40750,9.999988E-01,8.897864E-07,1.039904E-07,1.023499E-07,8.973245E-08,2.715396E-08
37,pre1919rota,13.06861,42.29611,9.999799E-01,7.911236E-06,2.974926E-06,3.671264E-06,3.632790E-06,1.947606E-06
215,post1981rota,13.06861,42.29611,9.999953E-01,3.242378E-06,4.249768E-07,4.428612E-07,4.316645E-07,1.632236E-07
14,pre1919rota,13.07944,42.41806,9.999943E-01,2.571970E-06,8.906696E-07,1.017948E-06,8.720370E-07,3.413942E-07
192,post1981rota,13.07944,42.41806,9.999988E-01,8.557187E-07,9.966882E-08,9.792809E-08,8.557885E-08,2.571837E-08
27,pre1919rota,13.12639,42.26611,9.999626E-01,1.304844E-05,5.214097E-06,6.796820E-06,7.419319E-06,4.886180E-06
205,post1981rota,13.12639,42.26611,9.999903E-01,6.347665E-06,9.032885E-07,9.797324E-07,1.026762E-06,4.505057E-07
36,pre1919rota,13.14611,42.21056,9.999554E-01,1.508068E-05,6.133847E-06,8.113792E-06,9.066743E-06,6.206775E-06
214,post1981rota,13.14611,42.21056,9.999881E-01,7.676500E-06,1.112384E-06,1.216259E-06,1.291819E-06,5.802842E-07
141,pre1919rota,13.20750,42.10306,9.999690E-01,1.127377E-05,4.413574E-06,5.649104E-06,5.970449E-06,3.676819E-06
319,post1981rota,13.20750,42.10306,9.999923E-01,5.169141E-06,7.159273E-07,7.664127E-07,7.844806E-07,3.279968E-07
17,pre1919rota,13.23556,42.19444,9.999454E-01,1.743273E-05,7.296429E-06,9.889224E-06,1.150501E-05,8.479451E-06
195,post1981rota,13.23556,42.19444,9.999848E-01,9.617548E-06,1.438836E-06,1.596423E-06,1.738821E-06,8.185596E-07
151,pre1919rota,13.25167,42.07028,9.999799E-01,7.951865E-06,2.985985E-06,3.679321E-06,3.628822E-06,1.927932E-06
329,post1981rota,13.25167,42.07028,9.999953E-01,3.242309E-06,4.237100E-07,4.408325E-07,4.283324E-07,1.607833E-07
147,pre1919rota,13.25583,42.37417,9.999838E-01,6.577960E-06,2.431182E-06,2.952740E-06,2.836691E-06,1.426176E-06
325,post1981rota,13.25583,42.37417,9.999963E-01,2.572764E-06,3.289682E-07,3.386300E-07,3.226789E-07,1.163530E-07
79,pre1919rota,13.28306,42.00667,9.999922E-01,3.436195E-06,1.209294E-06,1.403171E-06,1.237212E-06,5.161838E-07
257,post1981rota,13.28306,42.00667,9.999984E-01,1.187420E-06,1.415362E-07,1.406859E-07,1.256414E-07,3.953965E-08
153,pre1919rota,13.30194,42.29056,9.999638E-01,1.278331E-05,5.081068E-06,6.590834E-06,7.129313E-06,4.600563E-06
331,post1981rota,13.30194,42.29056,9.999907E-01,6.115366E-06,8.634671E-07,9.329171E-07,9.707680E-07,4.196216E-07
84,pre1919rota,13.33528,41.98917,9.999948E-01,2.377051E-06,8.189355E-07,9.314305E-07,7.905587E-07,3.033390E-07
