#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-21T13:54:22', checksum=1954410440, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999991E-01,4.074901E-07,1.436525E-07,1.666252E-07,1.461621E-07,5.928002E-08
208,post1981rota,12.96694,42.27389,9.999998E-01,1.400467E-07,1.660755E-08,1.644612E-08,1.456072E-08,4.474256E-09
26,pre1919rota,12.98694,42.32417,9.999991E-01,3.843493E-07,1.348583E-07,1.557469E-07,1.355175E-07,5.403757E-08
204,post1981rota,12.98694,42.32417,9.999998E-01,1.306783E-07,1.539814E-08,1.520074E-08,1.338078E-08,4.063347E-09
43,pre1919rota,13.02028,42.24056,9.999987E-01,5.283604E-07,1.906674E-07,2.259360E-07,2.061335E-07,9.057111E-08
221,post1981rota,13.02028,42.24056,9.999998E-01,1.917377E-07,2.345251E-08,2.357697E-08,2.145339E-08,6.963918E-09
21,pre1919rota,13.02306,42.39472,9.999992E-01,3.426524E-07,1.191837E-07,1.365411E-07,1.170341E-07,4.521607E-08
199,post1981rota,13.02306,42.39472,9.999998E-01,1.142377E-07,1.330323E-08,1.305668E-08,1.137104E-08,3.377357E-09
31,pre1919rota,13.04611,42.22750,9.999986E-01,5.946248E-07,2.172336E-07,2.603151E-07,2.424265E-07,1.111647E-07
209,post1981rota,13.04611,42.22750,9.999997E-01,2.223306E-07,2.764697E-08,2.801888E-08,2.587413E-08,8.656303E-09
32,pre1919rota,13.05556,42.45222,9.999993E-01,3.004665E-07,1.035472E-07,1.176172E-07,9.921710E-08,3.708908E-08
210,post1981rota,13.05556,42.45222,9.999999E-01,9.816250E-08,1.129103E-08,1.101498E-08,9.487204E-09,2.755114E-09
18,pre1919rota,13.05972,42.40750,9.999992E-01,3.613175E-07,1.261709E-07,1.450682E-07,1.251762E-07,4.903064E-08
196,post1981rota,13.05972,42.40750,9.999998E-01,1.215096E-07,1.422381E-08,1.399575E-08,1.224584E-08,3.672123E-09
37,pre1919rota,13.06861,42.29611,9.999987E-01,5.426943E-07,1.963652E-07,2.332550E-07,2.137567E-07,9.475930E-08
215,post1981rota,13.06861,42.29611,9.999997E-01,1.981957E-07,2.432754E-08,2.449808E-08,2.235974E-08,7.302035E-09
14,pre1919rota,13.07944,42.41806,9.999992E-01,3.648503E-07,1.274991E-07,1.466965E-07,1.267461E-07,4.978515E-08
192,post1981rota,13.07944,42.41806,9.999998E-01,1.229060E-07,1.440205E-08,1.417837E-08,1.241739E-08,3.730999E-09
27,pre1919rota,13.12639,42.26611,9.999982E-01,7.113850E-07,2.654884E-07,3.243356E-07,3.127931E-07,1.540062E-07
205,post1981rota,13.12639,42.26611,9.999996E-01,2.805026E-07,3.587506E-08,3.685619E-08,3.488404E-08,1.226129E-08
36,pre1919rota,13.14611,42.21056,9.999977E-01,8.698002E-07,3.342000E-07,4.190995E-07,4.236141E-07,2.295856E-07
214,post1981rota,13.14611,42.21056,9.999995E-01,3.700856E-07,4.917638E-08,5.146457E-08,5.036662E-08,1.893593E-08
141,pre1919rota,13.20750,42.10306,9.999965E-01,1.176022E-06,4.809758E-07,6.375453E-07,7.105319E-07,4.696214E-07
319,post1981rota,13.20750,42.10306,9.999991E-01,5.965579E-07,8.586126E-08,9.337321E-08,9.788997E-08,4.223670E-08
17,pre1919rota,13.23556,42.19444,9.999965E-01,1.175443E-06,4.806748E-07,6.370713E-07,7.098579E-07,4.689796E-07
195,post1981rota,13.23556,42.19444,9.999991E-01,5.960289E-07,8.577070E-08,9.326720E-08,9.776473E-08,4.217041E-08
151,pre1919rota,13.25167,42.07028,9.999959E-01,1.298356E-06,5.475796E-07,7.457140E-07,8.710181E-07,6.338734E-07
329,post1981rota,13.25167,42.07028,9.999989E-01,7.228510E-07,1.081160E-07,1.197655E-07,1.297725E-07,5.985505E-08
147,pre1919rota,13.25583,42.37417,9.999985E-01,6.463056E-07,2.383590E-07,2.880927E-07,2.725196E-07,1.290288E-07
325,post1981rota,13.25583,42.37417,9.999996E-01,2.473728E-07,3.114978E-08,3.176209E-08,2.965758E-08,1.014623E-08
79,pre1919rota,13.28306,42.00667,9.999961E-01,1.271545E-06,5.323975E-07,7.204372E-07,8.322685E-07,5.921185E-07
257,post1981rota,13.28306,42.00667,9.999989E-01,6.922762E-07,1.026141E-07,1.131805E-07,1.216950E-07,5.526499E-08
153,pre1919rota,13.30194,42.29056,9.999972E-01,1.008905E-06,3.981827E-07,5.114141E-07,5.392844E-07,3.184447E-07
331,post1981rota,13.30194,42.29056,9.999993E-01,4.619077E-07,6.353498E-08,6.760525E-08,6.816492E-08,2.719880E-08
84,pre1919rota,13.33528,41.98917,9.999954E-01,1.385508E-06,6.002074E-07,8.368013E-07,1.017796E-06,8.049347E-07
262,post1981rota,13.33528,41.98917,9.999986E-01,8.395094E-07,1.297673E-07,1.460346E-07,1.627404E-07,7.941835E-08
107,pre1919rota,13.33917,42.29194,9.999970E-01,1.061330E-06,4.233581E-07,5.489125E-07,5.885524E-07,3.596231E-07
285,post1981rota,13.33917,42.29194,9.999992E-01,5.007608E-07,6.982982E-08,7.479613E-08,7.631746E-08,3.119203E-08
148,pre1919rota,13.34278,42.06639,9.999942E-01,1.501237E-06,6.871385E-07,1.005131E-06,1.327296E-06,1.246533E-06
326,post1981rota,13.34278,42.06639,9.999982E-01,1.093920E-06,1.806901E-07,2.099236E-07,2.475889E-07,1.355865E-07
