#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-22T17:25:54', checksum=1954410440, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999993E-01,2.632442E-07,1.031595E-07,1.315851E-07,1.368898E-07,7.809837E-08
208,post1981rota,12.96694,42.27389,9.999998E-01,1.177087E-07,1.599699E-08,1.691503E-08,1.684945E-08,6.537465E-09
26,pre1919rota,12.98694,42.32417,9.999993E-01,2.560982E-07,9.982050E-08,1.267161E-07,1.307033E-07,7.325195E-08
204,post1981rota,12.98694,42.32417,9.999998E-01,1.128212E-07,1.522505E-08,1.604371E-08,1.588228E-08,6.083419E-09
43,pre1919rota,13.02028,42.24056,9.999992E-01,2.984123E-07,1.202507E-07,1.572380E-07,1.709014E-07,1.066545E-07
221,post1981rota,13.02028,42.24056,9.999998E-01,1.444058E-07,2.034204E-08,2.188460E-08,2.248786E-08,9.287885E-09
21,pre1919rota,13.02306,42.39472,9.999993E-01,2.415998E-07,9.316526E-08,1.171399E-07,1.187805E-07,6.427180E-08
199,post1981rota,13.02306,42.39472,9.999998E-01,1.033755E-07,1.375680E-08,1.439878E-08,1.408057E-08,5.260699E-09
31,pre1919rota,13.04611,42.22750,9.999990E-01,3.151395E-07,1.288371E-07,1.706302E-07,1.896526E-07,1.238784E-07
209,post1981rota,13.04611,42.22750,9.999998E-01,1.590701E-07,2.282099E-08,2.476792E-08,2.585334E-08,1.101896E-08
32,pre1919rota,13.05556,42.45222,9.999994E-01,2.253075E-07,8.586267E-08,1.068214E-07,1.062890E-07,5.536652E-08
210,post1981rota,13.05556,42.45222,9.999999E-01,9.342855E-08,1.224477E-08,1.272252E-08,1.227899E-08,4.470525E-09
18,pre1919rota,13.05972,42.40750,9.999993E-01,2.480875E-07,9.612480E-08,1.213780E-07,1.240159E-07,6.813293E-08
