#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-22T17:25:54', checksum=1954410440, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999974E-01,1.054919E-06,3.925604E-07,4.784133E-07,4.595930E-07,2.251358E-07
208,post1981rota,12.96694,42.27389,9.999994E-01,4.134232E-07,5.272831E-08,5.410847E-08,5.112616E-08,1.794107E-08
26,pre1919rota,12.98694,42.32417,9.999978E-01,9.247471E-07,3.388672E-07,4.072744E-07,3.815265E-07,1.775533E-07
204,post1981rota,12.98694,42.32417,9.999995E-01,3.487727E-07,4.358925E-08,4.429244E-08,4.111240E-08,1.391916E-08
43,pre1919rota,13.02028,42.24056,9.999961E-01,1.446804E-06,5.644130E-07,7.175565E-07,7.433847E-07,4.242795E-07
221,post1981rota,13.02028,42.24056,9.999990E-01,6.420328E-07,8.706676E-08,9.202712E-08,9.170473E-08,3.578287E-08
21,pre1919rota,13.02306,42.39472,9.999983E-01,7.514539E-07,2.696772E-07,3.180263E-07,2.877886E-07,1.248362E-07
199,post1981rota,13.02306,42.39472,9.999996E-01,2.695297E-07,3.276866E-08,3.285446E-08,2.976473E-08,9.600410E-09
31,pre1919rota,13.04611,42.22750,9.999954E-01,1.645219E-06,6.586388E-07,8.567975E-07,9.242718E-07,5.726715E-07
209,post1981rota,13.04611,42.22750,9.999988E-01,7.849271E-07,1.100294E-07,1.181643E-07,1.211595E-07,5.005763E-08
32,pre1919rota,13.05556,42.45222,9.999986E-01,6.131841E-07,2.162533E-07,2.509906E-07,2.205592E-07,9.010726E-08
210,post1981rota,13.05556,42.45222,9.999997E-01,2.112241E-07,2.509210E-08,2.487557E-08,2.207795E-08,6.832353E-09
18,pre1919rota,13.05972,42.40750,9.999982E-01,7.928695E-07,2.859832E-07,3.388143E-07,3.092008E-07,1.364588E-07
196,post1981rota,13.05972,42.40750,9.999996E-01,2.878193E-07,3.522815E-08,3.543602E-08,3.229478E-08,1.054146E-08
37,pre1919rota,13.06861,42.29611,9.999964E-01,1.373594E-06,5.310035E-07,6.696355E-07,6.838588E-07,3.791777E-07
215,post1981rota,13.06861,42.29611,9.999991E-01,5.946799E-07,7.970800E-08,8.377739E-08,8.264792E-08,3.160841E-08
14,pre1919rota,13.07944,42.41806,9.999982E-01,7.927020E-07,2.859170E-07,3.387296E-07,3.091130E-07,1.364106E-07
192,post1981rota,13.07944,42.41806,9.999996E-01,2.877445E-07,3.521806E-08,3.542540E-08,3.228433E-08,1.053755E-08
27,pre1919rota,13.12639,42.26611,9.999946E-01,1.814008E-06,7.440289E-07,9.888125E-07,1.107305E-06,7.400726E-07
205,post1981rota,13.12639,42.26611,9.999986E-01,9.287205E-07,1.342257E-07,1.462751E-07,1.539531E-07,6.700879E-08
36,pre1919rota,13.14611,42.21056,9.999924E-01,2.182398E-06,9.605997E-07,1.358096E-06,1.692164E-06,1.408248E-06
214,post1981rota,13.14611,42.21056,9.999977E-01,1.393527E-06,2.197002E-07,2.496118E-07,2.829711E-07,1.430711E-07
141,pre1919rota,13.20750,42.10306,9.999905E-01,2.326656E-06,1.087112E-06,1.619045E-06,2.204597E-06,2.210916E-06
319,post1981rota,13.20750,42.10306,9.999968E-01,1.823915E-06,3.087589E-07,3.629916E-07,4.372747E-07,2.501598E-07
17,pre1919rota,13.23556,42.19444,9.999901E-01,2.337817E-06,1.109180E-06,1.674077E-06,2.331777E-06,2.454581E-06
195,post1981rota,13.23556,42.19444,9.999965E-01,1.937052E-06,3.338444E-07,3.958891E-07,4.842793E-07,2.858769E-07
151,pre1919rota,13.25167,42.07028,9.999905E-01,2.326917E-06,1.087500E-06,1.619967E-06,2.206653E-06,2.214687E-06
329,post1981rota,13.25167,42.07028,9.999968E-01,1.825718E-06,3.091530E-07,3.635053E-07,4.380013E-07,2.507020E-07
147,pre1919rota,13.25583,42.37417,9.999963E-01,1.398578E-06,5.423298E-07,6.858002E-07,7.037879E-07,3.940966E-07
325,post1981rota,13.25583,42.37417,9.999991E-01,6.105631E-07,8.216301E-08,8.652315E-08,8.565061E-08,3.298319E-08
79,pre1919rota,13.28306,42.00667,9.999925E-01,2.171983E-06,9.534070E-07,1.344717E-06,1.668663E-06,1.376937E-06
257,post1981rota,13.28306,42.00667,9.999977E-01,1.374476E-06,2.159805E-07,2.449960E-07,2.769527E-07,1.392225E-07
153,pre1919rota,13.30194,42.29056,9.999931E-01,2.093529E-06,9.022352E-07,1.252275E-06,1.511705E-06,1.178245E-06
331,post1981rota,13.30194,42.29056,9.999980E-01,1.248309E-06,1.918158E-07,2.152629E-07,2.387337E-07,1.154409E-07
84,pre1919rota,13.33528,41.98917,9.999934E-01,2.042861E-06,8.713001E-07,1.198393E-06,1.424189E-06,1.074929E-06
262,post1981rota,13.33528,41.98917,9.999981E-01,1.178642E-06,1.788221E-07,1.994629E-07,2.188290E-07,1.035384E-07
107,pre1919rota,13.33917,42.29194,9.999934E-01,2.031797E-06,8.647162E-07,1.187095E-06,1.406182E-06,1.054275E-06
285,post1981rota,13.33917,42.29194,9.999982E-01,1.164352E-06,1.761868E-07,1.962744E-07,2.148452E-07,1.011927E-07
148,pre1919rota,13.34278,42.06639,9.999905E-01,2.328755E-06,1.090324E-06,1.626727E-06,2.221786E-06,2.242614E-06
326,post1981rota,13.34278,42.06639,9.999968E-01,1.839018E-06,3.120657E-07,3.673048E-07,4.433834E-07,2.547278E-07
108,pre1919rota,13.36222,42.09444,9.999902E-01,2.336349E-06,1.104950E-06,1.663063E-06,2.305517E-06,2.402476E-06
286,post1981rota,13.36222,42.09444,9.999966E-01,1.913415E-06,3.285432E-07,3.889031E-07,4.742185E-07,2.781231E-07
76,pre1919rota,13.38500,41.96611,9.999949E-01,1.760857E-06,7.165254E-07,9.456299E-07,1.046137E-06,6.821408E-07
254,post1981rota,13.38500,41.96611,9.999986E-01,8.806929E-07,1.260246E-07,1.366854E-07,1.426431E-07,6.104082E-08
109,pre1919rota,13.39472,42.10889,9.999904E-01,2.331838E-06,1.095503E-06,1.639321E-06,2.250336E-06,2.296086E-06
287,post1981rota,13.39472,42.10889,9.999967E-01,1.864226E-06,3.176138E-07,3.745574E-07,4.536921E-07,2.624869E-07
104,pre1919rota,13.39917,42.35250,9.999962E-01,1.410544E-06,5.477820E-07,6.936111E-07,7.134723E-07,4.014121E-07
282,post1981rota,13.39917,42.35250,9.999991E-01,6.182703E-07,8.335913E-08,8.786331E-08,8.712043E-08,3.365949E-08
73,pre1919rota,13.41167,41.94111,9.999959E-01,1.489736E-06,5.843231E-07,7.464627E-07,7.799567E-07,4.529437E-07
251,post1981rota,13.41167,41.94111,9.999990E-01,6.710369E-07,9.163814E-08,9.718540E-08,9.743241E-08,3.848344E-08
91,pre1919rota,13.42444,41.91444,9.999967E-01,1.260980E-06,4.808522E-07,5.990270E-07,5.985844E-07,3.175804E-07
269,post1981rota,13.42444,41.91444,9.999992E-01,5.263654E-07,6.931145E-08,7.223043E-08,7.017098E-08,2.602671E-08
62,pre1919rota,13.42750,42.03528,9.999934E-01,2.040106E-06,8.696555E-07,1.195565E-06,1.419672E-06,1.069728E-06
240,post1981rota,13.42750,42.03528,9.999982E-01,1.175056E-06,1.781598E-07,1.986611E-07,2.178261E-07,1.029468E-07
112,pre1919rota,13.45806,41.86528,9.999979E-01,8.843349E-07,3.225031E-07,3.859172E-07,3.586519E-07,1.642004E-07
290,post1981rota,13.45806,41.86528,9.999995E-01,3.296134E-07,4.093174E-08,4.146264E-08,3.826847E-08,1.280908E-08
