rlz_id,branch_path,weight
293,br0293~0,2.3041000e-03
294,br0294~0,2.3041000e-03
295,br0295~0,2.3041000e-03
296,br0296~0,2.3041000e-03
297,br0297~0,2.3041000e-03
298,br0298~0,2.3041000e-03
299,br0299~0,2.3041000e-03
300,br0300~0,2.3041000e-03
301,br0301~0,2.3041000e-03
302,br0302~0,2.3041000e-03
303,br0303~0,2.3041000e-03
304,br0304~0,2.3041000e-03
305,br0305~0,2.3041000e-03
306,br0306~0,2.3041000e-03
307,br0307~0,2.3041000e-03
308,br0308~0,2.3041000e-03
309,br0309~0,2.3041000e-03
310,br0310~0,2.3041000e-03
311,br0311~0,2.3041000e-03
312,br0312~0,2.3041000e-03
313,br0313~0,2.3041000e-03
314,br0314~0,2.3041000e-03
315,br0315~0,2.3041000e-03
316,br0316~0,2.3041000e-03
317,br0317~0,2.3041000e-03
318,br0318~0,2.3041000e-03
319,br0319~0,2.3041000e-03
320,br0320~0,2.3041000e-03
321,br0321~0,2.3041000e-03
322,br0322~0,2.3041000e-03
323,br0323~0,2.3041000e-03
324,br0324~0,2.3041000e-03
325,br0325~0,2.3041000e-03
326,br0326~0,2.3041000e-03
327,br0327~0,2.3041000e-03
328,br0328~0,2.3041000e-03
329,br0329~0,2.3041000e-03
330,br0330~0,2.3041000e-03
331,br0331~0,2.3041000e-03
332,br0332~0,2.3041000e-03
333,br0333~0,2.3041000e-03
334,br0334~0,2.3041000e-03
335,br0335~0,2.3041000e-03
336,br0336~0,2.3041000e-03
337,br0337~0,2.3041000e-03
338,br0338~0,2.3041000e-03
339,br0339~0,2.3041000e-03
340,br0340~0,2.3041000e-03
341,br0341~0,2.3041000e-03
342,br0342~0,2.3041000e-03
343,br0343~0,2.3041000e-03
344,br0344~0,2.3041000e-03
345,br0345~0,2.3041000e-03
346,br0346~0,2.3041000e-03
347,br0347~0,2.3041000e-03
348,br0348~0,2.3041000e-03
349,br0349~0,2.3041000e-03
350,br0350~0,2.3041000e-03
351,br0351~0,2.3041000e-03
352,br0352~0,2.3041000e-03
353,br0353~0,2.3041000e-03
354,br0354~0,2.3041000e-03
355,br0355~0,2.3041000e-03
356,br0356~0,2.3041000e-03
357,br0357~0,2.3041000e-03
358,br0358~0,2.3041000e-03
359,br0359~0,2.3041000e-03
360,br0360~0,2.3041000e-03
361,br0361~0,2.3041000e-03
362,br0362~0,2.3041000e-03
363,br0363~0,2.3041000e-03
364,br0364~0,2.3041000e-03
365,br0365~0,2.3041000e-03
366,br0366~0,2.3041000e-03
367,br0367~0,2.3041000e-03
368,br0368~0,2.3041000e-03
369,br0369~0,2.3041000e-03
370,br0370~0,2.3041000e-03
371,br0371~0,2.3041000e-03
372,br0372~0,2.3041000e-03
373,br0373~0,2.3041000e-03
374,br0374~0,2.3041000e-03
375,br0375~0,2.3041000e-03
376,br0376~0,2.3041000e-03
377,br0377~0,2.3041000e-03
378,br0378~0,2.3041000e-03
379,br0379~0,2.3041000e-03
380,br0380~0,2.3041000e-03
381,br0381~0,2.3041000e-03
382,br0382~0,2.3041000e-03
383,br0383~0,2.3041000e-03
384,br0384~0,2.3041000e-03
385,br0385~0,2.3041000e-03
386,br0386~0,2.3041000e-03
387,br0387~0,2.3041000e-03
388,br0388~0,2.3041000e-03
389,br0389~0,2.3041000e-03
390,br0390~0,2.3041000e-03
391,br0391~0,2.3041000e-03
392,br0392~0,2.3041000e-03
393,br0393~0,2.3041000e-03
394,br0394~0,2.3041000e-03
395,br0395~0,2.3041000e-03
396,br0396~0,2.3041000e-03
397,br0397~0,2.3041000e-03
398,br0398~0,2.3041000e-03
399,br0399~0,2.3041000e-03
400,br0400~0,2.3041000e-03
401,br0401~0,2.3041000e-03
402,br0402~0,2.3041000e-03
403,br0403~0,2.3041000e-03
404,br0404~0,2.3041000e-03
405,br0405~0,2.3041000e-03
406,br0406~0,2.3041000e-03
407,br0407~0,2.3041000e-03
408,br0408~0,2.3041000e-03
409,br0409~0,2.3041000e-03
410,br0410~0,2.3041000e-03
411,br0411~0,2.3041000e-03
412,br0412~0,2.3041000e-03
413,br0413~0,2.3041000e-03
414,br0414~0,2.3041000e-03
415,br0415~0,2.3041000e-03
416,br0416~0,2.3041000e-03
417,br0417~0,2.3041000e-03
418,br0418~0,2.3041000e-03
419,br0419~0,2.3041000e-03
420,br0420~0,2.3041000e-03
421,br0421~0,2.3041000e-03
422,br0422~0,2.3041000e-03
423,br0423~0,2.3041000e-03
424,br0424~0,2.3041000e-03
425,br0425~0,2.3041000e-03
426,br0426~0,2.3041000e-03
427,br0427~0,2.3041000e-03
428,br0428~0,2.3041000e-03
429,br0429~0,2.3041000e-03
430,br0430~0,2.3041000e-03
431,br0431~0,2.3041000e-03
432,br0432~0,2.3041000e-03
433,br433~0,2.3246999e-03
