#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-22T17:25:54', checksum=1954410440, kind='rlz-117', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
12.96694,42.27389,0.00000,7.093340E-06,6.381334E-06,5.432480E-06,4.319654E-06,3.171053E-06,2.127716E-06,1.293663E-06,7.068854E-07,3.435877E-07,1.456373E-07,5.071882E-08,1.066536E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.98694,42.32417,0.00000,7.018229E-06,6.275093E-06,5.300412E-06,4.175367E-06,3.032512E-06,2.010805E-06,1.206957E-06,6.503695E-07,3.112125E-07,1.293377E-07,4.350671E-08,7.860753E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02028,42.24056,0.00000,7.313052E-06,6.702795E-06,5.845926E-06,4.787090E-06,3.635611E-06,2.533571E-06,1.605349E-06,9.172997E-07,4.684547E-07,2.107752E-07,8.058866E-08,2.270589E-08,5.818124E-11,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02306,42.39472,0.00000,6.900078E-06,6.111288E-06,5.100816E-06,3.961617E-06,2.831326E-06,1.844379E-06,1.085959E-06,5.730536E-07,2.677922E-07,1.079063E-07,3.420973E-08,4.316161E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.04611,42.22750,0.00000,7.405086E-06,6.842897E-06,6.033371E-06,5.007505E-06,3.863408E-06,2.740484E-06,1.770531E-06,1.033198E-06,5.399256E-07,2.495113E-07,9.904046E-08,3.043088E-08,2.900640E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05556,42.45222,0.00000,6.800514E-06,5.976160E-06,4.939633E-06,3.792642E-06,2.675641E-06,1.718313E-06,9.962417E-07,5.169387E-07,2.369457E-07,9.300374E-08,2.788209E-08,1.954876E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05972,42.40750,0.00000,6.955479E-06,6.187611E-06,5.193225E-06,4.059946E-06,2.923281E-06,1.919955E-06,1.140548E-06,6.077072E-07,2.871257E-07,1.173858E-07,3.829461E-08,5.863162E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.06861,42.29611,0.00000,7.301763E-06,6.685851E-06,5.823572E-06,4.761174E-06,3.609206E-06,2.509926E-06,1.586740E-06,9.044296E-07,4.606318E-07,2.065962E-07,7.862673E-08,2.189639E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.07944,42.41806,0.00000,6.973334E-06,6.212390E-06,5.223445E-06,4.092337E-06,2.953793E-06,1.945215E-06,1.158927E-06,6.194590E-07,2.937296E-07,1.206474E-07,3.971025E-08,6.403167E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.12639,42.26611,0.00000,7.503138E-06,6.996362E-06,6.244480E-06,5.262747E-06,4.134638E-06,2.993807E-06,1.978480E-06,1.183230E-06,6.350641E-07,3.025356E-07,1.250146E-07,4.161371E-08,7.132281E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.14611,42.21056,0.00000,7.654768E-06,7.243929E-06,6.599808E-06,5.711069E-06,4.631891E-06,3.478638E-06,2.394034E-06,1.496336E-06,8.424504E-07,4.232875E-07,1.868209E-07,6.942344E-08,1.813209E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.20750,42.10306,0.00000,7.890814E-06,7.665185E-06,7.261474E-06,6.625777E-06,5.744850E-06,4.670512E-06,3.517441E-06,2.428298E-06,1.522926E-06,8.605849E-07,4.341570E-07,1.925466E-07,7.207417E-08,1.921058E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.23556,42.19444,0.00000,7.826133E-06,7.543912E-06,7.061611E-06,6.336245E-06,5.376171E-06,4.257850E-06,3.111437E-06,2.077177E-06,1.256010E-06,6.822309E-07,3.294003E-07,1.384623E-07,4.752978E-08,9.419663E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.25167,42.07028,0.00000,7.963603E-06,7.809814E-06,7.514143E-06,7.013884E-06,6.269000E-06,5.292902E-06,4.167231E-06,3.024766E-06,2.004324E-06,1.202191E-06,6.472898E-07,3.094634E-07,1.284647E-07,4.312373E-08,7.713109E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.25583,42.37417,0.00000,7.487803E-06,6.972049E-06,6.210603E-06,5.221263E-06,4.089994E-06,2.951583E-06,1.943382E-06,1.157591E-06,6.186033E-07,2.932480E-07,1.204091E-07,3.960666E-08,6.363586E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.28306,42.00667,0.00000,8.011277E-06,7.911732E-06,7.705715E-06,7.330494E-06,6.729076E-06,5.880727E-06,4.827592E-06,3.677036E-06,2.570807E-06,1.634764E-06,9.377218E-07,4.809155E-07,2.174571E-07,8.373765E-08,2.401011E-08,5.329148E-10,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.30194,42.29056,0.00000,7.756779E-06,7.419332E-06,6.864911E-06,6.063268E-06,5.043189E-06,3.900837E-06,2.774989E-06,1.798486E-06,1.053102E-06,5.523806E-07,2.563608E-07,1.023509E-07,3.183704E-08,3.425559E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.33528,41.98917,0.00000,8.043941E-06,7.987342E-06,7.859625E-06,7.606005E-06,7.162784E-06,6.481132E-06,5.558526E-06,4.459568E-06,3.307548E-06,2.244745E-06,1.381847E-06,7.652848E-07,3.775776E-07,1.630238E-07,5.853507E-08,1.375356E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.33917,42.29194,0.00000,7.802843E-06,7.501518E-06,6.993787E-06,6.240884E-06,5.258334E-06,4.129879E-06,2.989296E-06,1.974721E-06,1.180478E-06,6.332935E-07,3.015344E-07,1.245170E-07,4.139639E-08,7.048864E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.34278,42.06639,0.00000,8.032726E-06,7.960620E-06,7.803665E-06,7.503003E-06,6.996147E-06,6.244180E-06,5.262378E-06,4.134241E-06,2.993431E-06,1.978166E-06,1.183000E-06,6.349161E-07,3.024520E-07,1.249730E-07,4.159554E-08,7.125307E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
