#,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-22T17:25:54', checksum=1954410440, investigation_time=1.0, risk_investigation_time=1.0"
asset_id,taxonomy,lon,lat,structural~no_damage,structural~DS1,structural~DS2,structural~DS3,structural~DS4,structural~DS5
30,pre1919rota,12.96694,42.27389,9.999995E-01,2.091783E-07,7.340768E-08,8.472780E-08,7.349730E-08,2.881764E-08
208,post1981rota,12.96694,42.27389,9.999999E-01,7.085793E-08,8.321558E-09,8.195718E-09,7.174872E-09,2.142688E-09
26,pre1919rota,12.98694,42.32417,9.999996E-01,1.984765E-07,6.933892E-08,7.970034E-08,6.860577E-08,2.648035E-08
204,post1981rota,12.98694,42.32417,9.999999E-01,6.656084E-08,7.770560E-09,7.630922E-09,6.645285E-09,1.963705E-09
43,pre1919rota,13.02028,42.24056,9.999995E-01,2.464103E-07,8.778989E-08,1.027419E-07,9.143704E-08,3.778487E-08
221,post1981rota,13.02028,42.24056,9.999999E-01,8.639219E-08,1.035072E-08,1.029399E-08,9.173310E-09,2.839397E-09
21,pre1919rota,13.02306,42.39472,9.999996E-01,1.832496E-07,6.359953E-08,7.265980E-08,6.183657E-08,2.330767E-08
199,post1981rota,13.02306,42.39472,9.999999E-01,6.056239E-08,7.008252E-09,6.852623E-09,5.920358E-09,1.721494E-09
31,pre1919rota,13.04611,42.22750,9.999994E-01,2.654535E-07,9.528525E-08,1.122844E-07,1.012217E-07,4.300263E-08
209,post1981rota,13.04611,42.22750,9.999999E-01,9.474441E-08,1.146883E-08,1.146426E-08,1.031314E-08,3.256125E-09
32,pre1919rota,13.05556,42.45222,9.999996E-01,1.717116E-07,5.928957E-08,6.741282E-08,5.685488E-08,2.102055E-08
210,post1981rota,13.05556,42.45222,9.999999E-01,5.610624E-08,6.447293E-09,6.282324E-09,5.392952E-09,1.547446E-09
18,pre1919rota,13.05972,42.40750,9.999996E-01,1.901641E-07,6.619852E-08,7.584051E-08,6.488284E-08,2.472637E-08
196,post1981rota,13.05972,42.40750,9.999999E-01,6.326957E-08,7.351286E-09,7.202395E-09,6.245428E-09,1.829693E-09
37,pre1919rota,13.06861,42.29611,9.999995E-01,2.442392E-07,8.694135E-08,1.016679E-07,9.034626E-08,3.721246E-08
215,post1981rota,13.06861,42.29611,9.999999E-01,8.545570E-08,1.022627E-08,1.016415E-08,9.047540E-09,2.793854E-09
