#,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.11.3', start_date='2021-07-22T17:25:54', checksum=1954410440, kind='rlz-419', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0100000,poe-0.0132162,poe-0.0174668,poe-0.0230845,poe-0.0305090,poe-0.0403213,poe-0.0532894,poe-0.0704284,poe-0.0930796,poe-0.1230160,poe-0.1625805,poe-0.2148697,poe-0.2839763,poe-0.3753090,poe-0.4960161,poe-0.6555452,poe-0.8663821,poe-1.1450285,poe-1.5132935,poe-2.0000000
12.96694,42.27389,0.00000,5.724951E-06,5.650286E-06,5.496959E-06,5.219865E-06,4.779168E-06,4.162343E-06,3.402550E-06,2.578900E-06,1.793115E-06,1.133366E-06,6.458767E-07,3.288747E-07,1.474631E-07,5.609999E-08,1.560758E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
12.98694,42.32417,0.00000,5.719017E-06,5.637286E-06,5.471929E-06,5.177512E-06,4.716183E-06,4.080023E-06,3.307991E-06,2.483441E-06,1.708421E-06,1.067326E-06,6.006196E-07,3.016172E-07,1.330350E-07,4.938802E-08,1.286340E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02028,42.24056,0.00000,5.748060E-06,5.703199E-06,5.603493E-06,5.408471E-06,5.072774E-06,4.564242E-06,3.886291E-06,3.090880E-06,2.269587E-06,1.523277E-06,9.264441E-07,5.063966E-07,2.462295E-07,1.044179E-07,3.639254E-08,7.676423E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.02306,42.39472,0.00000,5.704361E-06,5.605936E-06,5.412988E-06,5.080114E-06,4.574725E-06,3.899448E-06,3.105393E-06,2.283656E-06,1.535263E-06,9.354185E-07,5.123021E-07,2.496447E-07,1.061537E-07,3.716785E-08,7.980773E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.04611,42.22750,0.00000,5.755576E-06,5.721522E-06,5.642752E-06,5.482407E-06,5.195164E-06,4.742320E-06,4.114033E-06,3.346885E-06,2.522532E-06,1.742949E-06,1.094129E-06,6.189057E-07,3.125812E-07,1.388124E-07,5.206351E-08,1.395231E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05556,42.45222,0.00000,5.688699E-06,5.573423E-06,5.353663E-06,4.984978E-06,4.440634E-06,3.733338E-06,2.924537E-06,2.110589E-06,1.389705E-06,8.278213E-07,4.423973E-07,2.097280E-07,8.612079E-08,2.833145E-08,4.555082E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.05972,42.40750,0.00000,5.712458E-06,5.623134E-06,5.445088E-06,5.132773E-06,4.650645E-06,3.995645E-06,3.212518E-06,2.388500E-06,1.625445E-06,1.003592E-06,5.575959E-07,2.760921E-07,1.197260E-07,4.328915E-08,1.040715E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.06861,42.29611,0.00000,5.750652E-06,5.709436E-06,5.616680E-06,5.432980E-06,5.112805E-06,4.621706E-06,3.958786E-06,3.171259E-06,2.347910E-06,1.590352E-06,9.769273E-07,5.397894E-07,2.656418E-07,1.143359E-07,4.084587E-08,9.433803E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.07944,42.41806,0.00000,5.714980E-06,5.628550E-06,5.455313E-06,5.149737E-06,4.675380E-06,4.027342E-06,3.248214E-06,2.423829E-06,1.656176E-06,1.027085E-06,5.733789E-07,2.854111E-07,1.245617E-07,4.549444E-08,1.129102E-08,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.12639,42.26611,0.00000,5.764486E-06,5.744453E-06,5.694645E-06,5.585658E-06,5.375794E-06,5.020155E-06,4.489777E-06,3.793673E-06,2.989640E-06,2.172326E-06,1.441158E-06,8.655081E-07,4.666570E-07,2.234525E-07,9.294462E-08,3.131322E-08,5.700166E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.14611,42.21056,0.00000,5.766767E-06,5.759774E-06,5.732124E-06,5.666280E-06,5.528300E-06,5.273845E-06,4.860877E-06,4.271045E-06,3.529645E-06,2.709502E-06,1.911066E-06,1.226989E-06,7.111881E-07,3.689175E-07,1.690399E-07,6.631829E-08,1.986061E-08,1.370250E-09,0.000000E+00,0.000000E+00
13.20750,42.10306,0.00000,5.766767E-06,5.766767E-06,5.759546E-06,5.731539E-06,5.664964E-06,5.525697E-06,5.269318E-06,4.853960E-06,4.261756E-06,3.518683E-06,2.698132E-06,1.900701E-06,1.218685E-06,7.053413E-07,3.652997E-07,1.670725E-07,6.537800E-08,1.946567E-08,1.224461E-09,0.000000E+00
13.23556,42.19444,0.00000,5.766767E-06,5.766767E-06,5.764771E-06,5.745218E-06,5.696447E-06,5.589393E-06,5.382594E-06,5.031038E-06,4.505082E-06,3.812591E-06,3.010188E-06,2.191943E-06,1.457617E-06,8.776439E-07,4.745211E-07,2.279312E-07,9.518621E-08,3.229923E-08,6.081336E-09,0.000000E+00
13.25167,42.07028,0.00000,5.766767E-06,5.766767E-06,5.763435E-06,5.741656E-06,5.688097E-06,5.572190E-06,5.351447E-06,4.981474E-06,4.435766E-06,3.727394E-06,2.918159E-06,2.104574E-06,1.384720E-06,8.241907E-07,4.400733E-07,2.084205E-07,8.547437E-08,2.805058E-08,4.447823E-09,0.000000E+00
13.25583,42.37417,0.00000,5.763740E-06,5.742465E-06,5.689983E-06,5.576053E-06,5.358403E-06,4.992482E-06,4.451076E-06,3.746107E-06,2.938259E-06,2.123550E-06,1.400464E-06,8.356700E-07,4.474293E-07,2.125633E-07,8.752480E-08,2.894247E-08,4.788778E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.28306,42.00667,0.00000,5.766767E-06,5.766042E-06,5.748660E-06,5.704637E-06,5.606518E-06,5.414066E-06,5.081868E-06,4.577235E-06,3.902603E-06,3.108878E-06,2.287038E-06,1.538149E-06,9.375824E-07,5.137280E-07,2.504704E-07,1.065740E-07,3.735584E-08,8.054673E-09,0.000000E+00,0.000000E+00
13.30194,42.29056,0.00000,5.766767E-06,5.766767E-06,5.757384E-06,5.726049E-06,5.652715E-06,5.501677E-06,5.227922E-06,4.791259E-06,4.178289E-06,3.421032E-06,2.597727E-06,1.809970E-06,1.146627E-06,6.550462E-07,3.344469E-07,1.504390E-07,5.749674E-08,1.618374E-08,2.334444E-11,0.000000E+00
13.33528,41.98917,0.00000,5.766767E-06,5.766767E-06,5.755053E-06,5.720223E-06,5.639913E-06,5.476956E-06,5.185967E-06,4.728682E-06,4.096260E-06,3.326531E-06,2.502044E-06,1.724826E-06,1.080040E-06,6.092796E-07,3.068011E-07,1.357622E-07,5.064891E-08,1.337574E-08,0.000000E+00,0.000000E+00
13.33917,42.29194,0.00000,5.766767E-06,5.766767E-06,5.762894E-06,5.740227E-06,5.684781E-06,5.565425E-06,5.339316E-06,4.962359E-06,4.409295E-06,3.695178E-06,2.883699E-06,2.072181E-06,1.357959E-06,8.047601E-07,4.276747E-07,2.014675E-07,8.204759E-08,2.656630E-08,3.882811E-09,0.000000E+00
13.34278,42.06639,0.00000,5.766767E-06,5.766767E-06,5.766767E-06,5.760215E-06,5.733255E-06,5.668832E-06,5.533364E-06,5.282672E-06,4.874401E-06,4.289255E-06,3.551194E-06,2.731913E-06,1.931549E-06,1.243442E-06,7.228032E-07,3.761236E-07,1.729690E-07,6.820110E-08,2.065353E-08,1.663720E-09
13.36222,42.09444,0.00000,5.766767E-06,5.766767E-06,5.766767E-06,5.766767E-06,5.753384E-06,5.716101E-06,5.630969E-06,5.459898E-06,5.157375E-06,4.686562E-06,4.041729E-06,3.264483E-06,2.439998E-06,1.670297E-06,1.037924E-06,5.806911E-07,2.897462E-07,1.268204E-07,4.652875E-08,1.170726E-08
13.38500,41.96611,0.00000,5.766767E-06,5.766767E-06,5.753566E-06,5.716549E-06,5.631935E-06,5.461734E-06,5.160438E-06,4.691055E-06,4.047520E-06,3.271044E-06,2.446529E-06,1.676013E-06,1.042319E-06,5.836611E-07,2.915102E-07,1.277412E-07,4.695113E-08,1.187754E-08,0.000000E+00,0.000000E+00
13.39472,42.10889,0.00000,5.766767E-06,5.766767E-06,5.766767E-06,5.766767E-06,5.759222E-06,5.730711E-06,5.663103E-06,5.522023E-06,5.262943E-06,4.844240E-06,4.248730E-06,3.503341E-06,2.682253E-06,1.886257E-06,1.207138E-06,6.972285E-07,3.602903E-07,1.643541E-07,6.408160E-08,1.892231E-08
13.39917,42.35250,0.00000,5.766767E-06,5.764583E-06,5.744714E-06,5.695258E-06,5.586928E-06,5.378104E-06,5.023849E-06,4.494966E-06,3.800080E-06,2.996592E-06,2.178956E-06,1.446714E-06,8.696007E-07,4.693062E-07,2.249597E-07,9.369816E-08,3.164433E-08,5.828027E-09,0.000000E+00,0.000000E+00
13.41167,41.94111,0.00000,5.766767E-06,5.763975E-06,5.743088E-06,5.691441E-06,5.579050E-06,5.363814E-06,5.001068E-06,4.463051E-06,3.760784E-06,2.954069E-06,2.138517E-06,1.412916E-06,8.447752E-07,4.532803E-07,2.158676E-07,8.916486E-08,2.965786E-08,5.063024E-09,0.000000E+00,0.000000E+00
13.42444,41.91444,0.00000,5.766767E-06,5.756706E-06,5.724346E-06,5.648952E-06,5.494372E-06,5.215457E-06,4.772568E-06,4.153659E-06,3.392507E-06,2.568693E-06,1.783998E-06,1.126210E-06,6.409398E-07,3.258815E-07,1.458681E-07,5.535310E-08,1.530020E-08,0.000000E+00,0.000000E+00,0.000000E+00
13.42750,42.03528,0.00000,5.766767E-06,5.766767E-06,5.766767E-06,5.764266E-06,5.743864E-06,5.693260E-06,5.582798E-06,5.370599E-06,5.011867E-06,4.478153E-06,3.779347E-06,2.974121E-06,2.157552E-06,1.428798E-06,8.564201E-07,4.607844E-07,2.201174E-07,9.128007E-08,3.058310E-08,5.418708E-09
13.45806,41.86528,0.00000,5.760307E-06,5.733493E-06,5.669372E-06,5.534437E-06,5.284546E-06,4.877279E-06,4.293137E-06,3.555799E-06,2.736712E-06,1.935945E-06,1.246981E-06,7.253062E-07,3.776799E-07,1.738194E-07,6.860944E-08,2.082586E-08,1.727637E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.47028,41.96083,0.00000,5.766767E-06,5.766767E-06,5.754312E-06,5.718388E-06,5.635921E-06,5.469323E-06,5.173138E-06,4.709732E-06,4.071660E-06,3.298464E-06,2.473903E-06,1.700028E-06,1.060836E-06,5.962088E-07,2.989827E-07,1.316522E-07,4.875009E-08,1.260477E-08,0.000000E+00,0.000000E+00
13.47278,41.88667,0.00000,5.764725E-06,5.745097E-06,5.696161E-06,5.588798E-06,5.381510E-06,5.029301E-06,4.502635E-06,3.809563E-06,3.006895E-06,2.188794E-06,1.454971E-06,8.756908E-07,4.732538E-07,2.272085E-07,9.482400E-08,3.213970E-08,6.019580E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.47556,42.28667,0.00000,5.766767E-06,5.766767E-06,5.766767E-06,5.754174E-06,5.718046E-06,5.635178E-06,5.467904E-06,5.170760E-06,4.706228E-06,4.067124E-06,3.293302E-06,2.468741E-06,1.695491E-06,1.057331E-06,5.938300E-07,2.975636E-07,1.309081E-07,4.840724E-08,1.246593E-08,0.000000E+00
13.48889,42.23667,0.00000,5.766767E-06,5.766767E-06,5.766767E-06,5.766767E-06,5.754343E-06,5.718464E-06,5.636086E-06,5.469637E-06,5.173665E-06,4.710508E-06,4.072666E-06,3.299609E-06,2.475048E-06,1.701035E-06,1.061614E-06,5.967373E-07,2.992982E-07,1.318177E-07,4.882638E-08,1.263568E-08
13.48917,42.29417,0.00000,5.766767E-06,5.766767E-06,5.766340E-06,5.749474E-06,5.706592E-06,5.610646E-06,5.421726E-06,5.094362E-06,4.595141E-06,3.925159E-06,3.133849E-06,2.311334E-06,1.558924E-06,9.531940E-07,5.240383E-07,2.564548E-07,1.096266E-07,3.872432E-08,8.593834E-09,0.000000E+00
13.51472,42.13583,0.00000,5.766767E-06,5.766767E-06,5.766767E-06,5.766767E-06,5.762685E-06,5.739678E-06,5.683510E-06,5.562841E-06,5.334701E-06,4.955113E-06,4.399297E-06,3.683054E-06,2.870779E-06,2.060081E-06,1.347999E-06,7.975555E-07,4.230943E-07,1.989084E-07,8.079100E-08,2.602403E-08
13.52278,42.20611,0.00000,5.766767E-06,5.766767E-06,5.766767E-06,5.766767E-06,5.758951E-06,5.730019E-06,5.661552E-06,5.518968E-06,5.257655E-06,4.836194E-06,4.237972E-06,3.490700E-06,2.669198E-06,1.874408E-06,1.197687E-06,6.906038E-07,3.562090E-07,1.621444E-07,6.303014E-08,1.848260E-08
13.52417,41.83444,0.00000,5.749283E-06,5.706133E-06,5.609676E-06,5.419922E-06,5.091415E-06,4.590912E-06,3.919823E-06,3.127933E-06,2.305570E-06,1.553988E-06,9.494789E-07,5.215811E-07,2.550264E-07,1.088969E-07,3.839671E-08,8.464570E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.54056,41.96028,0.00000,5.766767E-06,5.765282E-06,5.746597E-06,5.699713E-06,5.596190E-06,5.395028E-06,5.051028E-06,4.533324E-06,3.847658E-06,3.048456E-06,2.228643E-06,1.488549E-06,9.005570E-07,4.894375E-07,2.364653E-07,9.947732E-08,3.419547E-08,6.817764E-09,0.000000E+00,0.000000E+00
13.54778,42.08583,0.00000,5.766767E-06,5.766767E-06,5.766767E-06,5.765045E-06,5.745955E-06,5.698190E-06,5.593015E-06,5.389210E-06,5.041659E-06,4.520066E-06,3.831170E-06,3.030435E-06,2.211333E-06,1.473937E-06,8.897156E-07,4.823687E-07,2.324147E-07,9.743739E-08,3.329261E-08,6.466580E-09
13.56139,41.81083,0.00000,5.736837E-06,5.676980E-06,5.549648E-06,5.311274E-06,4.918555E-06,4.349158E-06,3.622620E-06,2.806761E-06,2.000481E-06,1.299235E-06,7.624903E-07,4.009346E-07,1.866009E-07,7.478350E-08,2.344692E-08,2.705549E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
13.58389,41.88750,0.00000,5.760299E-06,5.733471E-06,5.669321E-06,5.534335E-06,5.284368E-06,4.877006E-06,4.292770E-06,3.555362E-06,2.736257E-06,1.935528E-06,1.246645E-06,7.250686E-07,3.775320E-07,1.737386E-07,6.857063E-08,2.080948E-08,1.721558E-09,0.000000E+00,0.000000E+00,0.000000E+00
13.59139,42.08194,0.00000,5.766767E-06,5.766767E-06,5.766767E-06,5.756131E-06,5.722904E-06,5.645781E-06,5.488242E-06,5.205042E-06,4.757016E-06,4.133249E-06,3.368967E-06,2.544833E-06,1.762743E-06,1.109570E-06,6.294907E-07,3.189585E-07,1.421891E-07,5.363486E-08,1.459494E-08,0.000000E+00
13.60194,42.06639,0.00000,5.766767E-06,5.766767E-06,5.765591E-06,5.747433E-06,5.701704E-06,5.600354E-06,5.402681E-06,5.063389E-06,4.550875E-06,3.869557E-06,3.072470E-06,2.251785E-06,1.508150E-06,9.151466E-07,4.989816E-07,2.419524E-07,1.022497E-07,3.542655E-08,7.298192E-09,0.000000E+00
13.61583,41.71944,0.00000,5.667492E-06,5.530703E-06,5.278030E-06,4.867283E-06,4.279663E-06,3.539834E-06,2.720089E-06,1.920733E-06,1.234747E-06,7.166599E-07,3.723091E-07,1.708875E-07,6.720281E-08,2.023277E-08,1.507862E-09,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00
